step,agv_actor_loss,agv_value_loss,agv_entropy,agv_approx_kl,pick_actor_loss,pick_value_loss,pick_entropy,pick_approx_kl,agv_grad_norm,pick_grad_norm
1024,0.20712322974577546,0.023336706624832004,4.473274499177933,1.4946895390748978,0.22846879926510155,0.019940623576985672,4.313411235809326,1.8575480468571186,0.3120476035401225,0.34485187474638224
2048,0.11159994918853045,0.011507371498737484,3.496578238904476,0.8584262188524008,0.1050730511196889,0.004575731240038294,2.7292548045516014,0.7057088296860456,0.3489502384327352,0.4906402649357915
3072,0.06693225010531023,0.008870075791492127,2.8787823542952538,0.529879461042583,0.052848461957182735,0.00710045615414856,1.9478979595005512,0.43585831113159657,0.3419461455196142,0.44629982812330127
4096,0.04529393365373835,0.004476147172681522,2.370408572256565,0.38090862426906824,0.011027840111637488,0.0038182465723366477,1.7389954552054405,0.2849214617162943,0.2664195201359689,0.4110752264969051
5120,0.034724085227935575,0.005007085332181305,2.141306146979332,0.35557249560952187,-0.00205359717074316,0.0027074432000517845,1.3060298711061478,0.18496689945459366,0.3484927178360522,0.42289534490555525
6144,0.009058100957190618,0.0036461393101490103,1.7989049293100834,0.24356958223506808,-0.006876045692479238,0.0019424451475060778,1.277489848434925,0.1646216013468802,0.3315072818659246,0.33532572304829955
7168,-0.008561142982216552,0.0015767947043059394,1.5131810046732426,0.19561718683689833,2.0288192899897695e-05,0.0037307606762624346,1.3674462847411633,0.18886523321270943,0.27014832617715,0.4529339182190597
8192,0.0027344167174305767,0.0063287856173701584,1.4760716259479523,0.19733589887619019,-0.0003264879051130265,0.0025237867921532597,1.213755864650011,0.157127873506397,0.3121785335242748,0.38103161100298166
9216,-0.03810390412400011,0.00258632174518425,1.5495215393602848,0.18804904259741306,-0.006019589920470025,0.0015365308117907261,1.1977179646492004,0.14776344131678343,0.20939315669238567,0.34510192438028753
10240,0.006464911886723712,0.004897937826171983,1.1837255768477917,0.13286107569001615,-0.001681271125562489,0.0017677087344054598,1.2933370247483253,0.1621085898950696,0.24541119812056422,0.3156754767987877
11264,-0.029799487470882013,0.002010601652727928,1.358161710202694,0.17284597363322973,-0.007922862998384517,0.0017976588642341085,1.2053547762334347,0.16584331635385752,0.2068798562977463,0.34384211944416165
12288,0.005191183649003506,0.005600196898740251,0.8970296941697598,0.0982976476661861,-0.0009624883823562413,0.00215396187013539,0.7899095863103867,0.07588718854822218,0.21345476829446852,0.27004646975547075
13312,-0.043061787087935954,0.0049284558481303975,1.2937275245785713,0.15702037746086717,-0.021189870487432927,0.00174201381560124,1.1891856510192156,0.13809755397960544,0.23182545881718397,0.28851361433044076
14336,0.009262785824830644,0.0036582772445399314,0.3528824644163251,0.03339730866719037,0.0012182615173514932,0.002672642087418353,0.8770725186914206,0.08902111067436635,0.17321204929612577,0.23718308052048087
15360,-0.022068978199968114,0.007900832410086878,1.325942773371935,0.1657378920353949,-0.01873221728601493,0.0031766650463396218,1.5000035837292671,0.19448112463578582,0.26392225874587893,0.2837427486665547
16384,-0.010919308551819995,0.004604457717505284,1.1730838119983673,0.13504119869321585,-0.001044196484144777,0.0034295138757443056,1.3023634627461433,0.14705857308581471,0.23396276170387864,0.368755632545799
17408,0.0014227089704945683,0.010278425135766156,1.1129732932895422,0.12194094341248274,-0.009815013836487196,0.003194268632796593,1.4039699360728264,0.16939695877954364,0.25674044946208596,0.28190319426357746
18432,-0.01712688106636051,0.006170873370137997,1.322496835142374,0.14951659413054585,-0.011602041806327179,0.003258816483139526,1.2936799712479115,0.15211357967928052,0.22368538891896605,0.23619695706292987
19456,-0.004288197509595193,0.0028773269878001884,1.3351714871823788,0.16059562284499407,-0.037902712472714484,0.0036575936610461213,1.5214107781648636,0.2178376829251647,0.2501103626564145,0.26898968359455466
20480,-0.009963702061213553,0.005269056724500842,1.5455832108855247,0.196370848454535,-0.009783789369976148,0.0028862785547971725,1.2885483466088772,0.1620066340547055,0.24974825093522668,0.25079910666681826
21504,-0.005933621112490073,0.0075752233096864074,1.3909854516386986,0.16307092551141977,-0.0026199590356554836,0.003116996285825735,1.228832021355629,0.16362833115272224,0.2716418104246259,0.25002081925049424
22528,-0.0014068428063183092,0.004249660931236576,1.582218937575817,0.1864194879308343,-0.008137209428241476,0.0026469393051229417,1.094426104798913,0.14807919412851334,0.25995409954339266,0.23946031252853572
