step,total_steps,agv_actor_loss,agv_value_loss,agv_entropy,agv_approx_kl,pick_actor_loss,pick_value_loss,pick_entropy,pick_approx_kl
1024,1024,0.1997813144698739,0.029147937253583223,4.527583122253418,1.3342797085642815,0.2686595283448696,0.024461129709379748,4.298864334821701,3.6499055325984955
2048,2048,0.11752998095471412,0.018110339035047218,3.8985440507531166,0.7499209977686405,0.16937766433693469,0.002864112288079923,0.9714987725019455,3.8925724029541016
3072,3072,0.10002031771000475,0.019637604389572516,3.496983140707016,0.6085715610533953,0.2698905901052058,0.0028459511740948074,1.134050216525793,4.641212031245232
4096,4096,0.08467836398631334,0.016897247405722737,3.250398889183998,0.5883927252143621,0.23390784114599228,0.0020549822293105535,1.7677311785519123,3.3899715319275856
5120,5120,0.10139231767971069,0.009727075521368533,3.0251871570944786,0.6498966682702303,0.2248330325819552,0.002866787250241032,1.7247952669858932,2.8899917975068092
6144,6144,0.10610531584825367,0.007953079315484501,2.7027026638388634,0.814258249476552,0.07163226592820138,0.002563422742241528,1.2548241969197989,1.0646694526076317
7168,7168,0.11135777411982417,0.0075936032517347485,2.4165035784244537,0.8939570169895887,0.133030844386667,0.001783306926881778,1.3751242719590664,1.1979601364582777
8192,8192,0.1061341593740508,0.007639076255145483,2.425921142101288,0.7938582170754671,0.09857590380124748,0.002556239560362883,1.3120782747864723,1.178375020623207
9216,9216,0.10169482044875622,0.0044371857002261095,2.488582283258438,0.8278888314962387,0.08663041092222556,0.001495874334977998,1.2436673045158386,0.9590336829423904
10240,10240,0.10551322810351849,0.007612363318912685,2.4776391461491585,0.9413162991404533,0.042406086198752746,0.003214144042431144,1.2989063151180744,0.517755807377398
11264,11264,0.10729331348557025,0.006144985862192698,2.501722313463688,0.7968014571815729,0.046598692977568135,0.0023152551366365515,1.297778271138668,0.7165313009172678
12288,12288,0.09068304335232824,0.009794243887881748,2.4298782870173454,0.6668404415249825,0.09013373265042901,0.0030518747080350295,1.3771977163851261,1.4272933416068554
13312,13312,0.09717255522264168,0.008557815861422569,2.538957215845585,0.7514549661427736,0.002180192299420014,0.003791647126490716,1.2037286423146725,0.47430757619440556
14336,14336,0.07701334869489074,0.010374999852501787,2.51746267080307,0.7661792393773794,0.08877043786924332,0.00573667255230248,1.3985245637595654,1.5437122657895088
15360,15360,0.12281288742087781,0.010052762881969102,2.493848256766796,0.8970147427171469,0.11246353096794337,0.007759188523777993,1.3783864006400108,2.2923568934202194
16384,16384,0.1237930424977094,0.010056537110358477,2.217377230525017,0.8761346098035574,0.034498891211114824,0.004645594301109668,0.5240267999470234,0.7240890376269817
17408,17408,0.1058962473180145,0.005368196696508676,2.222187764942646,0.8881894256919622,0.025813993997871876,0.0021497038069355767,0.6618745159357786,0.3424265314824879
18432,18432,0.10229658801108599,0.00678455217712326,2.1603518277406693,0.8184108790010214,0.02412473422009498,0.003412110760109499,0.9442144241183996,0.5405454142019153
19456,19456,0.07767566130496562,0.006167010382341687,2.24482698738575,0.9100998900830746,0.006826306547736749,0.004161906452281983,1.5033770464360714,1.1329297460615635
20480,20480,0.10650056495796889,0.008860236812324729,2.022112939506769,0.7976890709251165,0.03751335424021818,0.008314081824210007,0.1863925768993795,1.74050697311759
21504,21504,0.10166409250814468,0.004649950060411356,2.1001959145069122,0.7279505264014006,0.02028345988946967,0.0018951654310512822,0.2042026538401842,0.2586162663064897
22528,22528,0.05720665934495628,0.0019874063436873257,2.0781162157654762,0.6624094601720572,-0.01642767310841009,0.0006951706172912964,0.9504023748449981,0.19937347451923415
23552,23552,0.09275376630830579,0.0032930700399447232,1.9679524078965187,0.7386635504662991,0.004243864212185144,0.0019204579912184272,1.1287924563512206,0.7523876158520579
24576,24576,0.07741682592313737,0.008239066650276072,2.0767309591174126,0.9183540437370539,0.01981537984102033,0.005660122667904943,0.16794638987630606,1.225146310403943
25600,25600,0.10293200518935919,0.010423215098853689,2.2233215495944023,1.049492347985506,0.08677068474935368,0.00964120891148923,0.1891198253724724,2.3513930067420006
26624,26624,0.08016150037292391,0.009228017006535083,2.010560691356659,0.822433166205883,0.04893636089400388,0.0047384127174154855,0.13915814086794853,1.5284773893654346
27648,27648,0.0930349436821416,0.00750881309795659,2.0721438229084015,1.0060595534741879,0.02024169554351829,0.004501261941186385,0.183853589463979,0.3633167282678187
28672,28672,0.09506062394939363,0.0055067361681722105,1.9131399765610695,0.8174589592963457,-0.0069025503762532026,0.0033885156881297007,0.38821984454989433,0.49289191234856844
29696,29696,0.07407149614300579,0.0019327746995259076,1.815209649503231,0.6028581112623215,-0.01883484103018418,0.0016387998707614315,1.5284303650259972,0.2632524506188929
30720,30720,0.08070260030217469,0.015728066151496023,1.9318829290568829,0.7777555696666241,0.019532830105163157,0.018834239592251834,0.19561744038946927,0.42597446125000715
31744,31744,0.07562456815503538,0.004435071536136093,2.0095012225210667,0.7921136077493429,0.055929704423760995,0.002604587087262189,0.09737366600893438,0.7148850988596678
32768,32768,0.09067504317499697,0.0016222624544752762,1.7077445164322853,0.7505273725837469,-0.00037270638858899474,0.00100088967155898,0.1253684675320983,0.030557225283700973
33792,33792,0.06940530089195818,0.00436244364027516,1.6366462260484695,0.6490673646330833,0.05569710454437882,0.002335184030016535,0.3129636086523533,0.3106790855526924
34816,34816,0.0604646154679358,0.0007921244961153207,1.617842085659504,0.5667077898979187,-0.005148332784301601,0.0007565913717826334,1.21860814653337,0.1892837965860963
35840,35840,0.06550367048475891,0.017783819712349214,1.7376292757689953,0.7108324728906155,-0.015529568496276625,0.017701714408758562,2.0282170474529266,0.8271752521395683
36864,36864,0.09739291341975331,0.01027198092197068,2.0635722428560257,0.9376310165971518,0.03465125180082396,0.006341451720800251,0.950062695890665,0.7023550271987915
