step,total_steps,agv_actor_loss,agv_value_loss,agv_entropy,agv_approx_kl,pick_actor_loss,pick_value_loss,pick_entropy,pick_approx_kl
1024,1024,0.186281067552045,0.03013490926241502,4.496695637702942,1.284852497279644,0.29917775420472026,0.015011502357083373,4.587888836860657,3.95574052631855
2048,2048,0.11556652886793017,0.012231322296429425,3.8589843958616257,0.7755226027220488,0.28911549132317305,0.013983305339934304,4.115913383662701,3.793304592370987
3072,3072,0.08869433373911306,0.011573194031370804,3.4622143134474754,0.6180501952767372,0.2701956392265856,0.006750795611878857,3.4978324249386787,3.635323889553547
4096,4096,0.08058918925235048,0.006110785456257872,3.2332612797617912,0.5584191791713238,0.2673026160337031,0.005814587522763759,4.059232026338577,3.393622688949108
5120,5120,0.10842026863247156,0.0032101050892379135,3.040520168840885,0.5049860989674926,0.18398503377102315,0.0073061305374722,3.3943453431129456,3.7616412341594696
6144,6144,0.09826236765366048,0.013083905476378277,2.7368710190057755,0.8815475478768349,0.08040315768448636,0.008069835574133322,0.9201910607516766,0.9640298280864954
7168,7168,0.11559449322521687,0.00891310631413944,2.394107908010483,0.8717482406646013,0.037555140181211755,0.004701549274614081,0.9138948731124401,0.4802700988948345
8192,8192,0.13348852191120386,0.011215793070732616,2.417391113936901,0.8799410797655582,0.04643493198091164,0.0024680781207280234,0.9217624980956316,1.0311902835965157
9216,9216,0.12933092936873436,0.014472110226051882,2.489169269800186,0.7797561306506395,0.09104711933468934,0.0035733123950194567,0.9934385400265455,0.9675326347351074
10240,10240,0.11293007608037442,0.019623122148914263,2.530588209629059,0.8028232157230377,0.027627099669189192,0.00386456376145361,0.7699142917990685,1.2975358702242374
11264,11264,0.14404016127809882,0.009568060166202486,2.470867060124874,0.9835989437997341,0.03861592602333985,0.0033183963096234947,0.9316466487944126,0.7857624888420105
12288,12288,0.1273817663313821,0.005042089680500794,2.1675072088837624,1.0629334971308708,0.05232953082304448,0.002542436934163561,1.165942657738924,0.4357142960652709
13312,13312,0.14180892566218972,0.004882911081949715,2.136493369936943,1.0249115899205208,0.08749365899711847,0.003001671859237831,1.2650739029049873,0.7038610987365246
14336,14336,0.13657487696036696,0.0037733830067736562,2.3386793062090874,0.8912822417914867,0.024801817402476445,0.0018452152180543635,1.1170355379581451,0.30317902378737926
15360,15360,0.09622777893673629,0.012498318144935183,2.325041815638542,1.0121599398553371,0.037543484941124916,0.0027084416287834756,1.1283960621804,0.6875110361725092
16384,16384,0.16307642310857773,0.009282454790081829,2.2250903993844986,1.0432097055017948,0.00466499212780036,0.0016130852491187397,0.9131575897336006,0.15206636674702168
17408,17408,0.13630631566047668,0.010233748958853539,2.148594707250595,1.017183842137456,-0.008953189535532147,0.0008411093331233133,1.2026164308190346,0.19670264469459653
18432,18432,0.14080440974794328,0.008527324913302436,2.1763170585036278,1.048725787550211,0.009210728632751852,0.0007440699037033482,0.4382098540663719,0.06858304823981598
19456,19456,0.1305966703221202,0.008804511322523467,2.4181907325983047,0.9261654764413834,0.06724047847092152,0.002133055202648393,0.3776607378385961,0.44746423698961735
20480,20480,0.12440634542144835,0.023067441768944263,2.5400506779551506,1.0004112105816603,0.07681500317994505,0.006288231103098951,0.9928703866899014,0.9726189598441124
21504,21504,0.11533703992608935,0.011962103279074654,2.442523308098316,1.0198343209922314,0.04359511664370075,0.01117057804367505,1.3119926303625107,0.50230020750314
22528,22528,0.1544070770032704,0.01154360905638896,2.2412185296416283,1.2706453129649162,0.03167282843787689,0.00432044078479521,1.2787491790950298,0.5787475453689694
23552,23552,0.1331233438104391,0.018640263006091118,2.3816909790039062,0.9859848786145449,0.02187018300173804,0.0070497115375474095,1.0650868564844131,0.2724767974577844
24576,24576,0.13679793244227767,0.0095387647888856,2.294145330786705,0.9580068159848452,0.03281799453543499,0.007227561043691821,1.0216797292232513,0.6040128944441676
25600,25600,0.13027143303770572,0.02590549722663127,2.2648149952292442,0.9510673023760319,0.07027487896266393,0.007583545164379757,1.5785897821187973,1.0070425476878881
26624,26624,0.14522171788848937,0.009821362255024724,2.2791536524891853,1.0098333992064,0.03359133886988275,0.007781370935845189,1.4765655025839806,0.8298955867066979
27648,27648,0.11741439392790198,0.007985923453816213,2.0770263373851776,0.9578794799745083,0.06000109386513941,0.006558421555382665,1.7538946904242039,1.1378564424812794
28672,28672,0.11367709562182426,0.0034135495916416403,2.0432286635041237,0.9505823869258165,-0.01882484048837796,0.001492820256316918,1.1884357146918774,0.1929954052902758
29696,29696,0.12339163036085665,0.004092296128874295,1.9999428689479828,1.041263548657298,0.024294744143844582,0.0016125488855323056,1.3170567974448204,0.4350651940330863
