step,agv_actor_loss,agv_value_loss,agv_entropy,agv_approx_kl,pick_actor_loss,pick_value_loss,pick_entropy,pick_approx_kl,agv_grad_norm,pick_grad_norm
1024,0.19923144206404686,0.04626235080650076,4.509276136755943,1.5480346120893955,0.22580347233451903,0.03701726422877982,4.491927891969681,2.0818818993866444,1.0275670625269413,0.9935512701049447
2048,0.1027290920028463,0.01757303928025067,3.7097331807017326,0.8696851190179586,0.09622460094396956,0.010804589095641859,3.0059117525815964,0.65690275747329,0.4156376961618662,0.4830174627713859
3072,0.06678592163370922,0.007707498472882435,2.945526286959648,0.6115170121192932,0.040744817786617205,0.006393708041287027,2.1353118792176247,0.41253559943288565,0.37251881835982203,0.4129516095854342
4096,0.04259550402639434,0.01331810218107421,2.4881508126854897,0.38991904631257057,0.005779803264886141,0.011292522583971731,1.6792585104703903,0.2613371438346803,0.3642766820266843,0.48396495496854186
5120,0.023442603851435706,0.009204187466821168,2.172266371548176,0.34489154256880283,0.0014615169493481517,0.003914190048817545,1.4791169613599777,0.2294104527682066,0.38819322269409895,0.46673333924263716
6144,0.008882647700374946,0.009042107296409085,1.8308726996183395,0.24983840063214302,0.003842207486741245,0.003227466528187506,1.409204687923193,0.2063720179721713,0.3614888684824109,0.4210522095672786
7168,-0.0020373512525111437,0.010188674816163257,1.6011076010763645,0.202635845169425,-0.006535062741022557,0.0029128661553841084,1.3908619321882725,0.20521879568696022,0.40541301760822535,0.4201523484662175
8192,-0.005596074915956706,0.010526465295697562,1.3292693421244621,0.16364668076857924,-0.003545651736203581,0.0024540964732295834,1.2492594197392464,0.16728422744199634,0.32049740944057703,0.39151289826259017
9216,0.0020997118554078043,0.007932061722385697,1.301386721432209,0.15817080112174153,-0.0022716286475770175,0.009341868266346864,1.2407222501933575,0.1575985956005752,0.25992152839899063,0.39828638872131705
10240,-0.00856780499452725,0.015740979550173506,1.6198554262518883,0.19715703930705786,-0.0051673814305104315,0.003650144673883915,1.2669096253812313,0.17246032552793622,0.3625630238093436,0.3183515809942037
11264,-0.007872322719777003,0.006182672375871334,1.3851751610636711,0.13663557707332075,-0.01369246278773062,0.001034059497214912,1.2197791524231434,0.1628649435006082,0.26706457952968776,0.26469889539293945
12288,9.621266508474946e-05,0.015431340027134866,1.6673978045582771,0.21185099752619863,-0.0036586066999007016,0.00292226106103044,1.3187073059380054,0.17428034637123346,0.36243791272863746,0.3628126587718725
13312,-0.008050846721744165,0.013201657333411276,1.4003379754722118,0.16363069461658597,-0.009620193115551956,0.0025870060744637158,1.2422053180634975,0.16441374830901623,0.405191192869097,0.366424563806504
14336,-0.009412899016751908,0.004510983875661623,1.4959774389863014,0.16977895889431238,-0.012505796737968922,0.0023972589151526336,1.1577455457299948,0.143133161123842,0.33335483772680163,0.29891588166356087
15360,-0.008645681431517005,0.007776228521834128,1.5399127006530762,0.1928748432546854,-0.005092011677334085,0.0030078148702159524,0.9087190069258213,0.09780172596219927,0.2937798467464745,0.23929450963623822
16384,-0.010158650955418125,0.005088922400318552,1.3224380500614643,0.1469651006627828,-0.012471424619434401,0.004194085726339836,1.5266071259975433,0.20931889815256,0.2726103763561696,0.27185064321383834
17408,-0.0070211119164014235,0.00984561898803804,1.5051356106996536,0.17351444670930505,-0.009276146622141823,0.004024366342491703,1.3749859258532524,0.20994178904220462,0.31617100490257144,0.251810104586184
18432,-0.010145065607503057,0.012208137661218643,1.3843748234212399,0.15495149488560855,-0.027263355907052755,0.004865228685957845,1.6008920073509216,0.2658413383178413,0.25786804547533393,0.21197103592567146
19456,-0.00817144219763577,0.012436102202627808,1.5814708322286606,0.18421102920547128,-0.018771140079479665,0.004685942923970288,1.2135588452219963,0.16663012374192476,0.3910060105845332,0.2131711549591273
20480,-0.0003385181771591306,0.016717080667149276,1.48742338642478,0.16245514806360006,-0.02398536296095699,0.004351105424575508,1.1205490194261074,0.1798183936625719,0.33756316592916846,0.20491173258051276
21504,-0.01325923198601231,0.008984481741208583,1.3746409378945827,0.15606988174840808,-0.04079934488981962,0.0037354419800976757,1.133607568219304,0.18610254558734596,0.2818148615770042,0.2590355146676302
22528,-0.005907278915401548,0.009312815847806633,1.1112033054232597,0.11223112465813756,-0.004368848720332608,0.002168891533074202,0.44170196261256933,0.0513590119080618,0.2910784222185612,0.18711508950218558
23552,-0.010897057043621317,0.005136524865520187,1.3267532885074615,0.15480362251400948,-0.022320751537336037,0.0020630688795790775,1.1664603743702173,0.17549496446736157,0.20220982283353806,0.2961963596753776
24576,-0.009036503979586996,0.006882037669129204,1.5026003867387772,0.1923189922235906,-0.008730199886485934,0.003949918056605384,0.8588938862085342,0.12200336472596973,0.2585596991702914,0.32970594079233706
25600,-0.0033798358344938606,0.005011036671930924,1.33209378272295,0.1543946317397058,-0.01752235586172901,0.0028149411991762463,1.1880902592092752,0.18051095819100738,0.2824744866229594,0.25118425441905856
26624,-0.03450824721949175,0.007537527795648202,1.2645500674843788,0.15421755239367485,0.0019307527254568413,0.0034186400334874634,0.8620239580050111,0.11650888994336128,0.2498664513695985,0.275499836076051
27648,-0.018538450749474578,0.01259872924129013,1.0649046786129475,0.1293522985652089,-0.04038782880525105,0.007132484643079806,1.4375362657010555,0.2263607163913548,0.23692262009717524,0.2773381262086332
28672,-0.006890506818308495,0.010587947399471886,1.3328589275479317,0.1876781068276614,0.0027316629129927605,0.005852110349223949,0.8437326215207577,0.11874218808952719,0.25625180918723345,0.24820979335345328
29696,-0.0013398167648119852,0.01790775338304229,0.9625530522316694,0.10272814333438873,-0.005721881432691589,0.005606140897725709,1.0136465653777122,0.13860973762348294,0.23528742790222168,0.22033895691856742
30720,-0.020078911067685112,0.007080665040120948,1.11999305896461,0.1387825373094529,-0.022461679007392377,0.004426931627676822,1.102505948394537,0.14958132430911064,0.20516572101041675,0.2463135332800448
31744,-0.009100121620576829,0.022102271497715265,1.204075202345848,0.14675913681276143,-0.04281596257351339,0.028144954820163548,1.150378029793501,0.17672115378081799,0.30394353391602635,0.566888865083456
32768,-0.003037814429262653,0.017931605805642903,1.2135675251483917,0.17720684548839927,-0.004472254018764943,0.00985719243180938,1.0412873197346926,0.14560183067806065,0.3014420559629798,0.3105764612555504
33792,0.007412349805235863,0.00907341338461265,1.0183427892625332,0.11186971352435648,-0.04283954799757339,0.005635889661789406,1.348433941602707,0.21848861128091812,0.31136200577020645,0.29840241465717554
34816,-0.004381225022370927,0.013421879993984476,1.3558618947863579,0.1718801953829825,-0.03611930034821853,0.008795337605988607,0.7965681683272123,0.12164479354396462,0.2545504323206842,0.3727761183399707
35840,-0.01701343199238181,0.009755194507306442,1.2744386494159698,0.16028461186215281,-0.024033422290813178,0.004514012092840858,0.7751131169497967,0.12839263956993818,0.2171506059821695,0.27095534396357834
36864,-0.012546352212666534,0.010421785249491222,1.1204386074095964,0.12972923764027655,-0.02209252380998805,0.0031986482863430865,0.7677640803158283,0.10522534209303558,0.3597675235942006,0.222423899685964
37888,-0.018057544744806364,0.00986173095589038,1.4016866832971573,0.1938983090221882,-0.017478730558650568,0.006173459019919392,0.8622545152902603,0.14085797010920942,0.22806354076601565,0.20307906600646675
38912,-0.011538846360053867,0.012840296360081993,1.1210730485618114,0.13993024197407067,-0.0401695636974182,0.004272801204933785,1.1635148581117392,0.1962436349131167,0.263732896419242,0.24237604206427932
39936,-0.007972463557962328,0.00698477154946886,1.1153468322008848,0.13585531548596919,0.0013576679630205035,0.0046725499887543265,0.8539357651025057,0.1188481260323897,0.21991155529394746,0.382725537288934
40960,-0.01073470055416692,0.010068775081890635,1.1078205704689026,0.1385235241614282,-0.037789031805004925,0.004540535104752053,1.194689217954874,0.20150919584557414,0.23433399922214448,0.2664485415443778
41984,-0.014211318324669264,0.014665559952845797,1.1854856051504612,0.14692244259640574,-0.011790343909524381,0.005633879714878276,1.0262434892356396,0.17691314150579274,0.26387305185198784,0.30212484765797853
43008,-0.012339207954937592,0.010193955065915361,1.0551014356315136,0.1317955630365759,-0.018112444755388424,0.006033095087332185,1.0134968124330044,0.16052597668021917,0.30207233037799597,0.22721878392621875
44032,-0.019255630439147353,0.017700155294733122,1.1508053075522184,0.14368328475393355,-0.04513388982741162,0.010411317030957434,1.2102097440510988,0.21196274645626545,0.2765671885572374,0.306830320507288
45056,-0.017524372451589443,0.011063607016694732,1.1604356952011585,0.1447115084156394,-0.017243544629309326,0.005153359947144054,1.0348867624998093,0.1657545706257224,0.32433042814955115,0.29779915045946836
46080,-0.004586122362525202,0.014678783394629136,1.281205529347062,0.1807709257118404,-0.020970492376363836,0.004589838259562384,1.0444632675498724,0.16560333711095154,0.31363704800605774,0.260195005685091
47104,-0.018994828191353008,0.014019254100276157,1.178118633106351,0.15825322456657887,-0.026070587889989838,0.004879596781393047,1.080429406836629,0.1787281045690179,0.2455629575997591,0.29970140289515257
48128,-0.010296869149897248,0.004288064570573624,0.9838106092065573,0.11640299391001463,-0.030084194615483284,0.0026349928957642987,0.764599421992898,0.11791861557867378,0.18263821653090417,0.3705643347930163
49152,-0.008744642516830936,0.013928546657552943,1.2061110623180866,0.1667353305965662,-0.013675032940227538,0.004309342741180444,0.9667332032695413,0.18621596903540194,0.2670014323666692,0.2998218275606632
50176,-0.02256225488963537,0.004088624940777663,0.998656440526247,0.138950600521639,-0.04317593012819998,0.0013463601881085197,0.6581508135423064,0.20008943299762905,0.30001405673101544,0.14739877078682184
51200,-0.008907629206078127,0.010773679940029979,1.063842998817563,0.14535296289250255,-0.007784565910696983,0.005379234469728544,1.0284643955528736,0.2046155281132087,0.19603733834810555,0.34747400460764766
52224,-0.04541989382414613,0.016540237847948447,1.6188446171581745,0.2831062716431916,-0.05118031788151711,0.0042336900005466305,2.031800776720047,0.7672244445420802,0.2290356506127864,0.225095106754452
53248,-0.023457820527255535,0.006749199237674475,0.7121420539915562,0.09438343031797558,-0.03723591967718676,0.0015205223389784805,0.9830543976277113,0.21124785259598866,0.2901650760322809,0.4347682271618396
54272,-0.012025041040033102,0.012553832639241591,1.2583498060703278,0.19111480563879013,-0.03572644034284167,0.0020117809435760137,1.3168941615149379,0.393079329864122,0.28305218555033207,0.2717282313387841
55296,-0.03660478486563079,0.006721780817315448,1.2341076079756021,0.2202260901685804,-0.030524928006343544,0.0015528531093877973,0.9921652842313051,0.32137761142803356,0.23963605402968824,0.3881369505543262
56320,-0.0010710823407862335,0.01205926068359986,0.7276224512606859,0.09885860187932849,0.005975933978334069,0.005273561422654893,0.9020692608319223,0.19651373359374702,0.2000683427322656,0.368205982260406
57344,-0.03467295935115544,0.008334882935741916,1.1840399727225304,0.1754152551293373,-0.05927461865940131,0.0033230948611162603,2.089476816356182,0.803547203540802,0.3431270164437592,0.32295502012129873
58368,-0.01857141153595876,0.019743187760468572,1.1482976153492928,0.16857793321833014,-0.021825145551702008,0.009587347143678926,1.2323979567736387,0.2687019840814173,0.24161328584887087,0.5163493887521327
59392,-0.013113044202327728,0.019833586527965963,1.1926505044102669,0.18629825860261917,-0.05056538505596109,0.008093481235846411,1.671581208705902,0.5702595827169716,0.35527531267143786,0.3257398579735309
60416,-0.0428943105507642,0.01184115037904121,0.9458676371723413,0.15561991732101887,0.00022931414423510432,0.005413543498434592,0.05540630698669702,0.004021796921733767,0.27313902927562594,0.36932136333780363
61440,-0.04338316532084718,0.002986621613672469,0.7561672357842326,0.16164506878703833,-0.014793433976592496,0.003131688768917229,0.29418118187459186,0.08103320456575602,0.41235018288716674,0.37381817400455475
62464,0.03348126745549962,0.032145755423698574,1.1722357152029872,0.33818474784493446,0.026772866636747494,0.018518607277655974,1.1830123905092478,0.42470802552998066,0.41152986232191324,0.6513395118527114
63488,-0.005514034652151167,0.01193407284154091,1.266886729747057,0.18080738745629787,-0.01744020459591411,0.00934329762822017,1.474004976451397,0.3853321315255016,0.32595021720044315,0.5094152400270104
64512,-0.015523469555773772,0.014395056670764461,1.035241138190031,0.14428790612146258,-0.0384071853623027,0.004913434942864114,1.3038760423660278,0.3919161260128021,0.2513479071203619,0.3189301600214094
65536,-0.04563179434626363,0.008954329285188578,0.9662922453135252,0.1664993807207793,-0.058105000120121986,0.0038177907044882886,1.1437424002215266,0.34103915048763156,0.255922791082412,0.3620261265896261
66560,-0.004084917338332161,0.017825773073127493,0.7025137413293123,0.09392560971900821,0.01223794522229582,0.005530371709028259,0.25795737793669105,0.06952506664674729,0.2107675662264228,0.288457878283225
67584,-0.057778223424975295,0.011999590817140415,1.1605798099189997,0.23737340094521642,-0.036215914151398465,0.001582745042469469,1.1420578192919493,0.2603212962858379,0.3391480976715684,0.27095548645593226
68608,-0.007659754672204144,0.00929970214201603,1.0618580374866724,0.17040307819843292,-0.036213135928846896,0.0037346064164012205,1.2784824892878532,0.2847807598300278,0.25303661497309804,0.32766777859069407
69632,-0.00037903849442955106,0.009260862963856198,1.3576321639120579,0.2036351142451167,-0.0002001347893383354,0.003006015809660312,0.6544409319758415,0.10353405721252784,0.27114287624135613,0.31522298138588667
70656,-0.031064563372638077,0.008272815306554548,1.275406762957573,0.1926434226334095,-0.06373575876932591,0.0055578643768967595,0.7525678295642138,0.14056491246446967,0.2544684277381748,0.2619523910107091
71680,-0.018789902795106173,0.01146576547762379,0.8940047547221184,0.13254857575520873,-0.03164104063762352,0.004297602747101337,0.5444154171273112,0.10303773958003148,0.20905478904023767,0.4661983489058912
72704,-0.02098633543937467,0.00860104379535187,1.2286567240953445,0.18293752893805504,-0.033230892004212365,0.004317354483646341,0.998650599271059,0.18391864374279976,0.27297780476510525,0.2929036538116634
73728,-0.0014241551980376244,0.004672483169997577,1.1672821640968323,0.1696560133714229,-0.07139525303500704,0.0026036622857645852,0.7534984229132533,0.17487711156718433,0.22765436954796314,0.2419958314858377
74752,-0.019457778020296246,0.01041460849228315,1.2427929565310478,0.18630350939929485,-0.043147792865056545,0.00451163806792465,1.4991948744282126,0.4626922068418935,0.21506683574989438,0.3052822072058916
75776,-0.028528864728286862,0.016862253163708374,1.4002322033047676,0.21627840073779225,-0.05732652093865909,0.013618990218674298,1.3725508023053408,0.30884111439809203,0.2222143798135221,0.3947586100548506
76800,-0.011431201448431239,0.016310491628246382,1.0456012673676014,0.18294121697545052,-0.04197403971920721,0.005217987185460515,0.8024031054228544,0.3774350257590413,0.33511344948783517,0.25539032730739564
77824,-0.026315850904211402,0.01458023238228634,0.9870559703558683,0.16231708601117134,-0.025997940509114414,0.004657550518459175,1.2543346844613552,0.431693154736422,0.2490990310907364,0.39511582534760237
78848,-0.015745572454761714,0.014171527436701581,0.7945309076458216,0.11509504006244242,-0.03970907814800739,0.007779624123941176,1.071602901443839,0.2327196199912578,0.251611796207726,0.452554136980325
79872,-0.01922717850538902,0.009259917394956574,0.9841910358518362,0.15115584572777152,-0.004789782891748473,0.005328667604771908,0.7094947351142764,0.1337084419792518,0.23309222073294222,0.6096461494453251
80896,-0.038312130025587976,0.004949194015352987,1.1491337046027184,0.19357567746192217,-0.036703094228869304,0.0027431378402980044,0.2710384391248226,0.047631567576900125,0.34498419892042875,0.27548699523322284
81920,-0.04478730706614442,0.015305460765375756,1.1120313443243504,0.21434258425142616,-0.024048170875175856,0.0034810206489055417,0.7245404594577849,0.13153436034917831,0.6248803166672587,0.49216498527675867
82944,-0.010988343245116994,0.004991811343643349,1.2506405375897884,0.25558782857842743,-0.018143789493478835,0.0018811926511261845,0.9752979846671224,0.18576400238089263,0.3172489139251411,0.5069001843221486
83968,-0.003214472089894116,0.013262619235320017,0.9940540287643671,0.17942659347318113,-0.03589692848618142,0.004883418820099905,1.19212687574327,0.2330810280982405,0.4615020421333611,0.32635022373870015
84992,-0.015878336096648127,0.009428222241695039,1.1990461815148592,0.2106103680562228,-0.02097965934081003,0.001994867789107957,1.0740569159388542,0.21503471222240478,0.3094722491223365,0.37477544439025223
86016,-0.03574927753652446,0.004488772348850034,1.206708618439734,0.255909354891628,0.0010556628985796124,0.0022466099244411453,0.20959451817907393,0.033564919023774564,0.28236005594953895,0.3214311155024916
87040,-0.03290858543186914,0.02542725601233542,1.2992165721952915,0.2664469196461141,-0.03532146115321666,0.004232321334711742,1.0240795705467463,0.20567158446647227,0.34861185494810343,0.6182282157242298
88064,-0.0028993855812586844,0.01054052560357377,0.4716332880780101,0.07086349104065448,-0.03142490683239885,0.00169693704265228,1.0998976244591177,0.24098220199812204,0.7729365802370012,0.40451718820258975
89088,-0.03725797188235447,0.012266111676581204,1.23739630356431,0.28585545951500535,-0.04271735128713772,0.004460032767383382,1.8660095296800137,0.4761855471879244,0.2626324240118265,0.3062698927242309
90112,-0.012369578384095803,0.02182081335922703,0.6266530910506845,0.12529820133931935,-0.029857802437618375,0.004868943771725753,0.6773785664699972,0.1829687098506838,0.6485219225287437,0.44937405339442194
91136,-0.05263820866821334,0.010672619901015423,1.736383594572544,0.4670053832232952,-0.024828043213346973,0.008310422352224123,1.4997049318626523,0.4526601262623444,0.3093107561580837,0.597616998013109
92160,-0.02779639995424077,0.005915689871471841,0.6885007913224399,0.14332254562759772,-0.037162775988690555,0.00613735286242445,1.105642543407157,0.49170193541795015,0.39939728239551187,0.4543186214286834
93184,-0.009174868377158418,0.01630768782342784,0.9486606288701296,0.17971732816658914,0.03651011851616204,0.011522514731041156,2.5295647718012333,0.9069417770951986,0.31171558564528823,0.896377976052463
94208,-0.04390420072013512,0.03784218750661239,1.3471964225172997,0.3068490270525217,0.0034955418086610734,0.012555259454529732,1.4237897582352161,0.7092446321621537,0.30023235897533596,0.6967410501092672
95232,-0.019885729925590567,0.009898226482619066,0.6486846525222063,0.11270035454072058,-0.06141905477124965,0.0066029958325088955,2.1796191742178053,1.4754655840806663,0.511067233979702,0.4020845826016739
96256,-0.03927374823251739,0.02483818121254444,1.2794802524149418,0.24424085207283497,-0.06585646585153881,0.013650129782035947,1.6935607008635998,0.669680068269372,0.31702858256176114,0.3204814516939223
97280,-0.005621182557661086,0.012829918647184968,0.5801126211881638,0.09489064500667155,0.019235008832765743,0.010127656227268744,2.06074127368629,1.3412176766432822,0.1822316364850849,0.751884339377284
98304,-0.00904125947272405,0.022928782360395417,1.1896849051117897,0.27757964422926307,-0.04735485905257519,0.012363437883323058,1.5664686560630798,0.7456854116171598,0.4861194067634642,0.4268936812877655
99328,-0.028774998922017403,0.010372678414569236,1.2594094723463058,0.23915264196693897,-0.026532652002060786,0.003698712960613193,0.724643143825233,0.20191884064115584,0.3249557912349701,0.36082512605935335
100352,-0.026741332694655284,0.015794155129697174,0.9394895005971193,0.16748547297902405,-0.03092673872015439,0.00525844326330116,1.1862602531909943,0.353216476039961,0.3322334527038038,0.40678796358406544
101376,-0.0005543953739106655,0.01442614698316902,0.027571158716455102,0.0027553406544029713,-0.024689643876627088,0.0006251986019378819,1.3676454105880111,0.5043652784079313,0.1614683215157129,0.25372642395086586
102400,-0.0027046661416534334,0.0011472391688585049,0.05909317231271416,0.00581552748917602,-0.036031044961418957,0.005031546617829008,1.087187236873433,0.4338458334095776,0.14411992172244936,0.5503352023661137
103424,-0.009529855073196813,0.04911388596519828,1.3520384784787893,0.2911415465641767,0.0140874013886787,0.013394197550951503,2.0468462593853474,1.1447986532002687,0.5337471640668809,0.45623850217089057
104448,-0.0036565948248608038,0.03595905960537493,1.139156211167574,0.19856675155460835,0.006813516287365928,0.014928818054613657,1.7014710530638695,0.8159241434186697,0.3712760442867875,0.5592941893264651
105472,-0.07151019616867416,0.011901185818715021,1.069739893078804,0.20153126260265708,-0.08013545855646953,0.005032415680034319,1.8558640107512474,0.8298745583742857,0.32532170647755265,0.24416318046860397
106496,-0.00997494559851475,0.01071224633778911,0.6161571517586708,0.09865880711004138,-0.03543709102086723,0.017141831762273796,0.727176996646449,0.3626125828595832,0.2562993981409818,0.7704690350219607
107520,-0.03221473019220866,0.015570600182400085,1.0869082733988762,0.20103100361302495,-0.036711455904878676,0.013710280836676247,1.5090257078409195,0.4198745060712099,0.21526262909173965,0.37263448466546834
108544,-0.0168494856916368,0.01718422121484764,1.0714481957256794,0.18480344116687775,-0.04106052592396736,0.011978002657997422,1.4688620083034039,0.49416132364422083,0.3298485092818737,0.4566854329314083
109568,-0.0711108595423866,0.015913170238491148,0.9828532747924328,0.20301069947890937,-0.06130242516519502,0.014676800477900542,2.1205660216510296,1.1013653362169862,0.29015656746923923,0.3004106222651899
110592,-0.03393163421424106,0.011506178125273436,0.9314182791858912,0.17089532664977014,0.035308513935888186,0.025671005831100047,0.32626507896202384,0.18135977117344737,0.25348203140310943,0.6043417289620265
