step,total_steps,agv_actor_loss,agv_value_loss,agv_entropy,agv_approx_kl,pick_actor_loss,pick_value_loss,pick_entropy,pick_approx_kl
1024,1024,0.1814612722955644,0.08679652970749885,4.541044145822525,1.3415838107466698,0.2634586887434125,0.12648433994036168,4.568501099944115,3.8153206408023834
2048,2048,0.10596791375428438,0.07167397951707244,3.870379999279976,0.7463979125022888,0.24530877592042089,0.11835859250277281,3.883015751838684,3.682794041931629
3072,3072,0.011172836238984019,0.0019991971158788147,3.342441327869892,0.33763511199504137,0.3122759386897087,0.004319919661838867,2.3875658735632896,4.322111338376999
4096,4096,-0.0021714701870223507,0.0011945362920755542,3.1653600484132767,0.24287173291668296,0.1150104078114964,0.0004758391338555157,2.9453776590526104,0.8125965599901974
5120,5120,0.14056086726486683,0.010139852718566544,3.2286377027630806,0.3645671457052231,0.16255975351668894,0.018652674334589392,2.173762835562229,0.7304976489394903
6144,6144,0.10612775664776564,0.10773037653416395,3.376339629292488,0.8943505641072989,0.22697488591074944,0.16726353438571095,3.6354697421193123,2.9444451443850994
7168,7168,0.10640620929189026,0.12839553854428232,3.106209620833397,0.7634383328258991,0.11489318334497511,0.1483302058186382,0.8900954574346542,1.7580828964710236
8192,8192,0.12127590738236904,0.09808959579095244,2.9458365067839622,0.822343185544014,0.1034658548887819,0.11039337888360023,1.3147906064987183,1.8890628218650818
9216,9216,0.10050956206396222,0.07200862735044211,2.761347249150276,0.8023928161710501,0.16742461267858744,0.09547747229225934,1.3995897062122822,2.3087264224886894
10240,10240,0.10778464085888118,0.06133774307090789,2.714699722826481,0.9026298671960831,0.13107388373464346,0.10118089034222066,1.4585664048790932,0.9976071324199438
11264,11264,0.09570508764591068,0.047863008512649685,2.656250938773155,0.7983721848577261,0.10218125709798187,0.08359294134425,1.334374163299799,0.7060988955199718
12288,12288,0.08500336948782206,0.036705834325402975,2.508263260126114,0.740287771448493,0.0012118937593186274,0.03746598452562466,1.186548888683319,0.2165312971919775
13312,13312,0.08979536907281727,0.03020297724287957,2.526652656495571,0.734817573800683,0.029074335092445835,0.03651614935370162,1.1511446721851826,0.3824655460193753
14336,14336,0.08313865109812468,0.06508206634316593,2.5753640234470367,0.9052131474018097,0.10314034530892968,0.09869925491511822,1.4210954867303371,0.7398123275488615
15360,15360,0.11644506128504872,0.05887232813984156,2.5975705310702324,0.9128935933113098,0.0881053323391825,0.07910921203438193,1.331575084477663,1.4133860617876053
16384,16384,0.11072476184926927,0.0984093346633017,2.5661917701363564,0.8012447915971279,0.08575931124505587,0.1658715724479407,1.2682402282953262,1.1554601974785328
17408,17408,0.0983051173388958,0.04402687418041751,2.607438527047634,0.8986291792243719,0.03097768290899694,0.06201590609271079,1.1364831142127514,0.5809234725311399
18432,18432,0.09743189066648483,0.04578691127244383,2.5264883637428284,0.755261518061161,0.00012240535579621792,0.06911270209820941,1.1085329540073872,0.34371188282966614
19456,19456,0.07751785777509212,0.06357477343408391,2.557847887277603,0.8567808587104082,0.08995522180339321,0.09702696395106614,1.433791495859623,1.014025952666998
20480,20480,0.16535044787451625,0.06018611288163811,2.2766086906194687,1.140123326331377,0.07195514522027224,0.07587575644720346,1.5164942406117916,1.2472197823226452
21504,21504,0.09726766194216907,0.09356927557382733,2.329244539141655,0.7663434818387032,0.09501189604634419,0.1078606687951833,1.4491769932210445,0.8947506211698055
22528,22528,0.07640156784327701,0.035490578156895936,2.3678218498826027,0.6707432512193918,-0.009180089080473408,0.0542334615602158,1.1206243075430393,0.25871650082990527
23552,23552,0.0970901483669877,0.06267915712669492,2.4195277988910675,0.776965556666255,0.015442401519976556,0.07048483367543668,0.9073784407228231,0.35482124239206314
24576,24576,0.07748447178164497,0.07008161721751094,2.598005563020706,0.8612997699528933,0.15171453263610601,0.10823400830850005,1.5275435857474804,1.6009941212832928
25600,25600,0.0858406291808933,0.09042064496316016,2.4572325497865677,0.8494562041014433,0.08731666568201035,0.14406777103431523,1.5619650557637215,1.1074473448097706
26624,26624,0.10613541794009507,0.029952742450404912,2.424581378698349,0.9295303616672754,-0.013355198025237769,0.06848041736520827,0.9288471229374409,0.18949093320406973
27648,27648,0.09769724169746041,0.052360873320139945,2.228227213025093,0.9156901184469461,0.024822488572681323,0.07784119900316,0.9924708185717463,0.42753878282383084
28672,28672,0.10394967230968177,0.006474161600635853,2.0701131150126457,0.7303599920123816,-0.003253182163462043,0.006636380187046598,1.2493154648691416,0.2027702215127647
29696,29696,0.07336131419287995,0.030429424776230007,2.1603331863880157,0.6803345456719398,0.05647961809881963,0.026691642618970945,1.1812793239951134,0.36562508530914783
30720,30720,0.10021406249143183,0.07936709455680102,2.2557516917586327,0.7293292004615068,0.016089828830445185,0.09596658125519753,1.0288760121911764,0.3283870620653033
31744,31744,0.09923538682051003,0.046679961786139756,2.277659572660923,0.7472128998488188,0.014286257530329749,0.06322551425546408,0.9697828032076359,0.2652940535917878
32768,32768,0.07072373462142423,0.031952108576660976,2.2940826192498207,0.7273769155144691,0.06179620820330456,0.04846832301700488,0.9760190695524216,0.837913803756237
33792,33792,0.07930844184011221,0.043390536156948656,2.288694307208061,0.8474695459008217,0.1570685817860067,0.07972764142323285,1.5546026527881622,1.6856630109250546
34816,34816,0.0978199077071622,0.054819743731059134,2.2502150386571884,0.8719173986464739,0.07061309868004173,0.10606897599063814,1.130767833441496,1.7456663884222507
35840,35840,0.09422151802573353,0.056067303288728,2.2194847613573074,0.7613463923335075,0.02812839613761753,0.08170835848432034,1.0882415547966957,0.5189424538984895
36864,36864,0.08475214714417234,0.03502646170090884,2.347911536693573,0.7880729082971811,0.08006768440827727,0.05323527299333364,1.2863894905894995,0.7281479202210903
