step,agv_actor_loss,agv_value_loss,agv_entropy,agv_approx_kl,pick_actor_loss,pick_value_loss,pick_entropy,pick_approx_kl
1024,0.17579559469595551,0.5798616511747241,4.525964647531509,1.581997524946928,0.14709322806447744,4.289107428630814,4.405755005776882,1.722361247986555
2048,0.13019515568157658,0.6319966664887033,3.87644761800766,0.9006221331655979,0.046608489006757736,5.982698492705822,3.5465038120746613,0.564941730350256
3072,0.055099562188843265,0.8263325958687346,3.1750480979681015,0.4758772514760494,0.00780048334854655,4.804958522319794,3.2221615985035896,0.3047732012346387
4096,0.035175872122636065,0.4225879929290386,2.929673343896866,0.380660867318511,0.0026018101489171386,4.111183349043131,3.09188175201416,0.2505522477440536
5120,0.028276278157136403,0.43745814415160567,2.8041258081793785,0.4088761182501912,0.020975619539967738,3.686757445335388,3.0067223533988,0.4157814299687743
6144,0.044093645992688835,0.19058991645579226,2.4518014937639236,0.38479618821293116,0.07830627579824068,2.643071509897709,3.167495645582676,1.7365882955491543
7168,0.012877911613031756,0.13425374482721963,2.188831254839897,0.2912520682439208,0.05967301639611833,2.010597286745906,3.284448489546776,1.2417802289128304
8192,0.003005559708981309,0.08316076880146284,1.9756564311683178,0.22568456502631307,0.04840434598736465,1.4810903687030077,3.1913645565509796,0.9796715676784515
9216,-0.004388697008835152,0.05881955535369343,1.9411479383707047,0.19989396817982197,0.037286147533450276,1.033719704952091,3.006263889372349,0.7716487683355808
10240,0.004201111514703371,0.32456696941517293,1.8872455023229122,0.2216069852001965,0.02229633679962717,1.8835093714296818,2.7210609540343285,0.48200293350964785
11264,0.0060981059941696,0.03411035672252183,1.6643196307122707,0.17367006558924913,0.00866871113248635,0.46359384374227375,1.8190293908119202,0.37552077043801546
12288,-0.0028838548314524814,0.01791259592573624,1.9249791279435158,0.19575873855501413,0.004076409721164964,0.2675834424007917,1.724316157400608,0.2824540459550917
13312,-0.005903102020965889,0.007994269633400108,1.8343553058803082,0.1931122695095837,0.011501184169901535,0.2337965970073128,1.5115560628473759,0.22345217876136303
14336,-0.010162595732253976,0.0042145519198584225,1.677057795226574,0.18172292783856392,0.0038743130571674556,0.1152869378838659,1.7445209063589573,0.24608325585722923
15360,0.0009244276225217618,0.34756190446205437,1.8533929586410522,0.2675087433308363,-0.002562572313763667,2.196636547334492,1.422602940350771,0.188934282399714
16384,-0.0011407532874727622,0.004966510754456976,1.6307249888777733,0.19062003074213862,-0.002562148991273716,0.08081573381696217,1.2487728260457516,0.1499581323005259
17408,-0.004429809399880469,0.0034483489689591806,1.763928186148405,0.21928265783935785,-0.005549049659748562,0.04515682290002587,1.6792153529822826,0.23988628946244717
18432,0.006777917697036173,0.003825017480266979,2.1565369851887226,0.28628623858094215,0.008917713072150946,0.03427465763161308,2.330917567014694,0.4311713306233287
19456,-0.006282394242589362,0.0011079315409006085,1.9454388618469238,0.20750839868560433,0.013968629198643612,0.02357697695333627,3.1350937113165855,0.8710187803953886
20480,0.003134329861495644,0.3723042248748243,2.1041515730321407,0.2840900127775967,0.008406270761042833,2.4465427906252444,1.8922291323542595,0.4682393241673708
21504,0.009243626889656298,0.0009405632606558356,2.405322477221489,0.3317540567368269,0.0010125503176823258,0.010702511180170404,1.2197768092155457,0.12909815600141883
22528,-0.009454129190999083,0.0002727774841559949,2.0399656370282173,0.25519270496442914,0.00395579994074069,0.005159087166248355,1.4581720642745495,0.16861102171242237
23552,-0.007071426152833737,0.00018270006978582387,2.013086825609207,0.22661002026870847,-0.001095509243896231,0.0032381670296217635,1.6413619443774223,0.20063228299841285
24576,-0.0019291609496576712,0.000649258565317723,1.7339415922760963,0.18633938999846578,-0.008730071618629154,0.003434728889260441,2.110690340399742,0.2912562685087323
25600,-0.006924470886588097,0.3884110484505072,1.2915596775710583,0.1516182804480195,-6.213304004631937e-05,2.57613966986537,1.7437190487980843,0.28628981206566095
26624,0.010340668028220534,0.002327990881894948,1.8488782867789268,0.21951631782576442,-0.003107969962002244,0.004143799587836838,0.7837859159335494,0.08650231000501662
27648,-0.010582165457890369,3.0089684912582015e-05,1.912440910935402,0.19649290991947055,-0.015268660223227926,0.001113757665450521,1.3651942554861307,0.19936448987573385
28672,-0.007869618610129692,2.4029913959111582e-05,1.8241630420088768,0.17581790126860142,-0.03135716653196141,0.0008408653073956884,1.6003495454788208,0.26481536496430635
29696,-0.019144924357533455,2.4380526269851543e-05,1.8013360872864723,0.17717577191069722,-0.036483794247033074,0.0005229034699141266,1.715010616928339,0.3545971866697073
30720,-0.011330640889354981,0.3910275386297144,1.2733602300286293,0.18050172878429294,-0.009970387356588617,2.638612204231322,0.8006955608725548,0.13998031674418598
31744,0.0119413667707704,0.004555708983389195,1.5998255759477615,0.21678575687110424,-0.005388210862292908,0.0016807324461751705,0.3253821674734354,0.040870678232749924
32768,-0.010415249969810247,3.288904673581783e-05,1.8869409076869488,0.2517383876256645,-0.01902189600514248,0.0004215516063368341,1.1470925062894821,0.14922558097168803
33792,-0.0025543093361193314,0.0017174334334413288,1.9863721691071987,0.23701595328748226,-0.012712625713902526,0.0014278335977451206,2.277211833745241,0.6521981018595397
34816,0.0009586381638655439,3.1296953011406003e-05,2.076481621712446,0.2102890689857304,-0.02380162026383914,0.00024275856475242108,2.354111425578594,0.832107201218605
35840,-0.0009176645253319293,0.3967144964262843,1.2070266883820295,0.1252596031408757,-0.006445834646001458,2.6612756000831723,1.1105673480778933,0.3222659514285624
36864,-0.003942106370232068,0.0014846525755274342,1.5899849124252796,0.1317565634381026,-0.02705070211959537,0.0002909789056957379,1.8124643620103598,0.6041427003219724
37888,-0.009159734720014967,0.0013029185201958171,1.8536244444549084,0.20438364055007696,-0.01171668982715346,0.00029948186062256354,1.078670178540051,0.21811816422268748
38912,-0.011045804298191797,6.650960665410821e-05,1.7074757553637028,0.18661556532606483,-0.028074043497326784,0.00015656980477274374,1.0825776420533657,0.21567270951345563
39936,-0.00921813464810839,4.6653197841806104e-05,1.7050385773181915,0.17587774340063334,-0.03632961856783368,0.0001017429915464163,1.2534368000924587,0.26435759430751204
40960,-0.003423934744205326,0.38902387832058594,1.4381014704704285,0.15476455027237535,0.004726170154754072,2.6600653803907335,0.820506364107132,0.215167423710227
41984,-0.0010374831035733223,0.0009572764502081554,1.8633711449801922,0.20039341505616903,-0.022752747507183813,0.0003221190384010697,0.8506487533450127,0.1445142498705536
43008,-0.004498099806369282,0.0001881409011730284,1.9272168017923832,0.2072858139872551,-0.013267637841636315,0.0002101817011634921,0.8713509831577539,0.13672218727879226
44032,-0.005548113455006387,0.001310162675963511,2.1250004656612873,0.27543228678405285,-0.0028156302287243307,0.0008672424178257643,1.3461967203766108,0.25853419629856944
45056,-0.0005082046191091649,0.3801367070991546,2.1803782023489475,0.2543583670631051,0.0025311472709290683,2.659522233530879,1.366019394248724,0.31043535307981074
46080,-0.009208026334817987,0.004261504713213071,1.4518674314022064,0.16049221041612327,-0.023401811966323294,0.01894873517449014,0.9449062570929527,0.17877186578698456
47104,-0.0030600007594330236,0.004083103980519809,2.3016707226634026,0.35257271863520145,0.0021572580735664815,0.0004991588548364234,0.7529457020573318,0.15025878383312374
48128,-0.004052812015288509,0.0019034008055314189,2.3887714818120003,0.4053125074133277,-0.03919123002560809,3.457578060306332e-05,1.1266076527535915,0.19550836528651416
49152,-0.004242761482601054,0.0023209291448438307,2.420067362487316,0.3540280954912305,-0.016878389069461264,0.0020963736205885652,2.2168562039732933,0.8132067508995533
50176,0.0015236342587741092,0.37687769456533715,2.1907599419355392,0.27674764301627874,0.0034834226971725,2.639147710055113,1.3642019405961037,0.6432926668785512
51200,-0.019240668014390394,0.004586933027894702,1.4874030854552984,0.19877915061078966,-0.013087617902783677,0.007108643556421157,0.7283227359876037,0.12693538214080036
52224,-0.012989347873372026,0.002975112212880049,1.6724173948168755,0.2898863712325692,-0.03533213559421711,0.008625045651569963,1.4359793346375227,0.4621547148562968
53248,-0.0038746343561797403,0.0008901278051780537,1.4863561540842056,0.20726696914061904,-0.03093766185338609,0.0037179766222834587,1.9071691259741783,0.7006844147108495
54272,-0.009157340915407985,0.0009408461182829342,1.4922307804226875,0.17888008011505008,0.016543880512472242,0.001341862625849899,0.9126273477450013,0.4415870304219425
55296,-0.00010744125756900758,0.3790245773852803,1.9867576844990253,0.2998124770820141,0.004672369948821142,2.4957861844450235,0.407317784614861,0.06338258486357518
56320,-0.015255281250574626,0.006489915773272514,1.1094051506370306,0.15299800515640527,-0.019258350701420568,0.024998426757520065,1.7275923425331712,0.47617788694333285
57344,-0.014785972583922558,0.002061464796497603,2.046331912279129,0.4196600615978241,-0.01811803539749235,0.009683656462584622,1.5739549323916435,0.43102569598704576
58368,0.008413136965828016,0.00016762327641117736,1.7731362357735634,0.3552659945562482,-0.03905163622039254,0.0008391110386583023,1.220493333414197,0.29357428569346666
59392,-0.030339373028255068,0.00010423268156500853,1.3797449134290218,0.22652681171894073,-0.026411372236907482,0.00018210073108093638,0.7779196025803685,0.17600390128791332
60416,-0.0005503299180418253,0.39598328748252243,1.2751701213419437,0.21536679845303297,0.006751989829353988,2.6626968099735677,0.6142945541068912,0.11413678218377754
61440,-0.01377268428041134,0.0009586020296410425,1.2157574407756329,0.21833743783645332,-0.021552714839344844,0.0027313194896123605,1.8752162344753742,0.495744161773473
62464,-0.009875021161860786,0.0011602873728406848,1.4790289029479027,0.2898810603655875,-0.023596097526024096,0.0035850430904247332,2.131174387410283,0.6073898733593524
63488,-0.001837238494772464,2.966306811913455e-05,1.1982289664447308,0.16903621796518564,0.0016255262307822704,0.00018554235521150986,1.1102691851556301,0.3232727262657136
64512,-0.013790562428766862,0.0001100501044675184,1.3975964523851871,0.18946753535419703,-0.01522770116571337,0.0001764544986144756,1.4780774787068367,0.33059524837881327
65536,-0.0107141608314123,0.3966672788374126,1.3508095443248749,0.23300796607509255,-0.008425011561485007,2.620691016316414,0.8518927544355392,0.17000885168090463
66560,-0.037143182547879405,0.0008506725298502715,0.8687501363456249,0.12097377073951066,-0.006076686240703566,0.0008102672604763939,0.5339248017407954,0.07343390729511157
67584,-0.033509902088553645,0.0019927218527300283,2.0257416665554047,0.47843402437865734,-0.01174029748653993,0.006589540651475545,1.40588896907866,0.25262923049740493
68608,0.02695404209953267,0.00012378972553506173,1.4862106777727604,0.35142622888088226,-0.03267844195943326,0.0008589637191107613,1.402166984975338,0.24752100929617882
69632,-0.018357420194661245,0.00011385086389736898,1.3291291669011116,0.1629315260797739,-0.03880896154441871,0.0002381014278398652,1.3944189008325338,0.2745573092252016
70656,-0.00535501133708749,0.39344517898280174,1.2595159318298101,0.23574586666654795,0.004556066851364449,2.6669583641923964,0.5397839732468128,0.10613409837242216
