step,total_steps,agv_actor_loss,agv_value_loss,agv_entropy,agv_approx_kl,pick_actor_loss,pick_value_loss,pick_entropy,pick_approx_kl
1024,1024,0.17883668653666973,0.02341333229560405,4.5140059143304825,1.21680274233222,0.2769834268838167,0.014944610491511412,4.4731916934251785,3.5055404528975487
2048,2048,0.08376506241620518,0.011285375891020522,3.857626475393772,0.5863117044791579,0.2812336371280253,0.00785862073826138,3.5238797813653946,3.05105409771204
3072,3072,0.05148548827855848,0.005856962932739407,3.526668481528759,0.4663457227870822,0.20630674483254552,0.0041337298971484415,2.681267950683832,2.454864628612995
4096,4096,0.03360540397989098,0.005103850955492817,3.389795310795307,0.3668146301060915,0.20697231544181705,0.0020589616724464577,1.7482498660683632,2.7223714366555214
5120,5120,0.10562727157957852,0.004562389927741606,3.3173847645521164,0.4027502592653036,0.20958359446376562,0.0026081445248564705,2.7862932980060577,2.488218627870083
6144,6144,0.12095148197840899,0.008804071039776318,3.089868150651455,0.9244687296450138,0.06094924034550786,0.00570599773345748,0.8155243024230003,1.4612130299210548
7168,7168,0.09629317931830883,0.005166981485672295,2.6059040874242783,0.7647752594202757,0.08110333734657615,0.004213828757201554,0.9573959689587355,1.8992539159953594
8192,8192,0.10381069721188396,0.006013580845319666,2.3984392434358597,0.8424331434071064,0.024000288802199066,0.004244177165674046,0.9296198952943087,1.525484949350357
9216,9216,0.13202969206031412,0.005377849884098396,2.3394342437386513,0.8938669040799141,0.042376314726425335,0.004010612854472129,0.9168584421277046,0.8442519120872021
10240,10240,0.11424681800417602,0.008276385167846456,2.442731775343418,0.8824218157678843,0.02502228962839581,0.0065839808848977555,0.9831643030047417,0.8083762414753437
11264,11264,0.13994188560172915,0.007660285249585286,2.428122118115425,1.0461127627640963,-0.01069471609662287,0.0075685643969336525,0.9067088272422552,0.9462769106030464
12288,12288,0.14605364156886935,0.011304318984912243,2.31515721231699,1.0362487323582172,0.0234554260969162,0.01002998921831022,0.6878046374768019,0.6340376622974873
13312,13312,0.12243679421953857,0.009956620553566609,2.317482851445675,0.8917764015495777,0.021750710031483322,0.010067394840007182,0.7704184101894498,0.34503072081133723
14336,14336,0.09947068907786161,0.007347461469180416,2.3074582144618034,0.8447742220014334,0.031212344823870808,0.007691243026783923,1.031050268560648,0.7544832993298769
15360,15360,0.11976206069812179,0.01207253392203711,2.452987752854824,0.8670006897300482,-0.01757827922119759,0.013101716205710545,0.987045606598258,0.37552752532064915
16384,16384,0.12664317293092608,0.0053180030881776474,2.426942825317383,0.909030694514513,-0.005879906821064651,0.0029678461323783267,0.8722688872367144,0.32368492847308517
17408,17408,0.12799349334090948,0.009584274521330371,2.218045227229595,0.8435101844370365,0.01668457944469992,0.0037486439978238195,0.9537927620112896,1.09090612269938
18432,18432,0.1218736118171364,0.0032946480496320873,2.2040161341428757,0.9218750093132257,-0.009123405412537977,0.0015139499209908536,0.817642230540514,0.6520392717793584
19456,19456,0.10552855371497571,0.003091591934207827,2.2889368906617165,0.9490540530532598,-0.029714368312852457,0.0016785858915682184,0.7758849672973156,0.4461304135620594
20480,20480,0.08837699634023011,0.00957957620266825,2.484400510787964,0.9399830289185047,0.009305831423262134,0.010701728257117793,0.3506880570203066,0.2691022311337292
21504,21504,0.12024989887140691,0.00494279192207614,2.245160363614559,0.8677077740430832,0.02646277504391037,0.003966400967328809,0.35202063620090485,0.6681853132322431
22528,22528,0.13246894115582108,0.005000366531021427,2.3414450734853745,0.9611662700772285,-0.0007900507334852591,0.0037175492543610744,0.8967300448566675,1.1610460691154003
