step,agv_actor_loss,agv_value_loss,agv_entropy,agv_approx_kl,pick_actor_loss,pick_value_loss,pick_entropy,pick_approx_kl
1024,0.19869895558804274,0.04726013645995408,4.493090927600861,1.5276252254843712,0.2219275524839759,0.017433391898521222,4.427190117537975,1.8318190202116966
2048,0.07716784719377756,0.031164987885858864,3.5280213430523872,0.6391508067026734,0.07277873886050656,0.006784697652619798,2.990111328661442,0.5363782094791532
3072,0.037680620909668505,0.019296657119411975,2.9892974495887756,0.5184391150251031,0.021329564799088985,0.0038370393885998055,2.303265780210495,0.29231519624590874
4096,0.05486750171985477,0.010729413959779777,2.8247306495904922,0.518955048173666,0.015348633169196546,0.0021004082300351,2.173645965754986,0.26227360870689154
5120,0.09948461689054966,0.010600462686852552,2.8142650350928307,0.581174474209547,0.053364462743047625,0.0035328580561326817,2.11299404501915,0.29445323441177607
6144,0.06494431884493679,0.009417694120202214,2.8675526678562164,0.7116533853113651,0.04970844552735798,0.002978003987664124,1.7641632184386253,0.39129094779491425
7168,0.008387840207433328,0.006824326337664388,2.749710537493229,0.3022601865231991,0.004360523336799815,0.0051096582392347045,1.4761675298213959,0.25123582128435373
8192,0.0032379452022723854,0.004941877879900858,2.6655522286891937,0.17995380843058228,0.00043553947762120515,0.0028778771302313544,1.343826849013567,0.18797747511416674
9216,0.009485913091339171,0.002376332377025392,2.648875519633293,0.16144633339717984,0.003985083036241122,0.002134400165232364,1.3337617106735706,0.17334110476076603
10240,0.09501239249948412,0.005994047241983935,2.8011245876550674,0.5382264666259289,-0.020638838803279214,0.0036200763206579722,1.687217801809311,0.27378938533365726
11264,0.002566353046859149,0.0010735772721091053,1.933405615389347,0.22310274606570601,-0.012885067510069348,0.0013833010307280347,1.0481580924242735,0.11330333515070379
12288,-0.0011886386637343094,0.007311867353564594,1.8667298778891563,0.17310193879529834,-0.0017253272235393524,0.004408338820212521,1.484885971993208,0.20003515388816595
13312,-0.005729419062845409,0.0011698594953486463,1.95634925365448,0.17531649954617023,-0.0071350004291161895,0.0012609428704308812,1.2569508105516434,0.15159118501469493
14336,-0.005933315958827734,0.0010587849301373353,2.0093079432845116,0.17719350522384048,-0.003810025140410289,0.0013558828632085351,1.1354339867830276,0.12836522096768022
15360,0.006075721175875515,0.00467022963493946,1.9274791404604912,0.22037715231999755,0.003757711441721767,0.0026533280015428318,1.2398681864142418,0.14821765525266528
16384,0.009742940892465413,0.009340093500213698,2.3404560983181,0.24101882940158248,-0.009962229174561799,0.005071065526863094,1.46568438783288,0.1925766644999385
17408,0.0111341075389646,0.004484326585952658,2.3219778314232826,0.3057032013311982,-0.0018169738177675754,0.003422071025852347,1.3420235998928547,0.17431712662801147
18432,-0.003871706037898548,0.0032592993738944642,2.1478302031755447,0.18062576605007052,-0.026055786525830626,0.0012994699500268325,1.4130095802247524,0.19311503926292062
19456,-0.0016643162234686315,0.001551745561300777,2.1996694281697273,0.15986826224252582,-0.01620353027828969,0.0008600810260759317,1.257036630064249,0.16579233203083277
20480,0.0023219862923724577,0.006471813234384172,1.7895127721130848,0.19234750047326088,-0.023773477034410462,0.0032709519800846465,1.550175704061985,0.2865907128434628
21504,0.00011970062041655183,0.005840472353156656,1.9162274785339832,0.1643534996546805,-0.012913980695884675,0.003650472117442405,1.2207814753055573,0.17426329711452127
22528,-0.018217047298094258,0.0040131453206413426,2.137559823691845,0.17423509992659092,-0.015316568169509992,0.0013115575511619681,0.8728565163910389,0.12936621578410268
23552,-0.009230532727087848,0.001936924112669658,2.240396186709404,0.17425613291561604,0.01128968151169829,0.0018559370855655288,0.7150799306109548,0.10662358056288213
24576,0.0023940749815665185,0.0015889811402303167,1.8541014268994331,0.17168196197599173,-0.017800217756303027,0.0007817187215550803,1.13209143653512,0.16471653548069298
25600,-0.02075512234296184,0.008681136343511753,1.5332575216889381,0.15956728672608733,-0.004715565315564163,0.0027413487350713694,0.8883795067667961,0.11100455769337714
26624,0.0140570829535136,0.004687573200499173,1.8509579002857208,0.250589485745877,-0.007641179487109184,0.0008919219926610822,1.1122914385050535,0.13839480746537447
27648,0.004638844693545252,0.004579078289680183,1.9519732221961021,0.23037866689264774,-0.0182310113159474,0.0006613747918891022,1.1940311528742313,0.15113347209990025
28672,-0.005863615282578394,0.0068529151467373595,1.9274433143436909,0.21746921865269542,-0.008443851373158395,0.0021806664735777304,1.3966330848634243,0.1868657129816711
29696,-0.004649928581784479,0.0029692146708839573,1.593111515045166,0.15025491453707218,0.0002209818921983242,0.0037578169867629185,1.0754568334668875,0.13790422840975225
30720,-0.01685443878523074,0.005891226654057391,1.4711430445313454,0.14724319684319198,-0.031312107952544466,0.00726934881095076,1.2628563586622477,0.20508270128630102
31744,-0.008684093845658936,0.004505554519710131,1.9481815211474895,0.21326450817286968,-0.02120727684814483,0.0034609426802489907,1.1174434144049883,0.18942303024232388
32768,-0.0014952091150917113,0.011099154595285654,1.9458655826747417,0.20497297635301948,-0.009968625381588936,0.0056842280173441395,1.1076411865651608,0.2083266363479197
33792,-0.007047702922136523,0.0022882386183482595,1.8017479106783867,0.17152430675923824,0.007118839828763157,0.0019416116556385532,0.36665419256314635,0.059578799235168844
34816,-0.0047833815042395145,0.001165635270808707,1.720065426081419,0.1443016086705029,0.003427845163969323,0.000618016311818792,0.26399630680680275,0.0235908180475235
35840,-0.03413868686766364,0.009002347484056372,1.4410714991390705,0.186833162792027,-0.0002965086605399847,0.003544647199305473,0.1481852037832141,0.00930337148020044
36864,0.0015230395656544715,0.001728908100631088,1.6550400331616402,0.20085170399397612,-0.00029207143234089017,0.0006308788260867004,0.13317494513466954,0.007704427174758166
37888,-0.021359874153858982,0.0005507993846549653,1.4095420502126217,0.15990588581189513,-0.0008730066474527121,0.00018408043547424313,0.14523332472890615,0.008864975592587143
38912,-0.006126490334281698,0.0002334742516723054,0.9686969295144081,0.08839171542786062,-0.00995273859007284,3.2379881645283604e-05,0.6889853705652058,0.09329304663697258
39936,-0.0011518036553752609,0.005368572070437949,0.8536789398640394,0.0725706877419725,-0.006543962488649413,0.002606974361697212,1.1437828484922647,0.16910233185626566
40960,4.676767275668681e-06,0.006809510014136322,0.8543978296220303,0.0941898194141686,-0.0002457286755088717,0.004547152468148852,0.7102003637701273,0.08833620045334101
