step,total_steps,agv_actor_loss,agv_value_loss,agv_entropy,agv_approx_kl,pick_actor_loss,pick_value_loss,pick_entropy,pick_approx_kl
1024,1024,0.17438738467171788,0.06118565343786031,4.496311977505684,1.3012008182704449,0.23403241531923413,0.11998315621167421,4.382468357682228,3.003198027610779
2048,2048,0.11341183539479971,0.050380167784169316,3.9941791519522667,0.810725437477231,0.262576786801219,0.081839055637829,4.203698039054871,4.217852964997292
3072,3072,0.0823744346271269,0.014754023213754408,3.5756589472293854,0.6361784171313047,0.2392026213929057,0.025372900418005884,4.516430616378784,3.5160741433501244
4096,4096,0.046832821710268036,0.0027456751122372225,3.2687832564115524,0.4518068004399538,0.12588186174980365,0.003288070911366958,2.9820616208016872,0.9893923131749034
5120,5120,0.08776711754035205,0.012782048972439952,3.016580507159233,0.5043097818270326,0.14715358312241733,0.022226194938411936,2.019094090908766,0.6453127572312951
6144,6144,0.09068417316302657,0.09587974532041699,2.7321504205465317,0.9934533685445786,0.26832694048061967,0.20688180811703205,3.886646017432213,3.9704460874199867
7168,7168,0.1162455277517438,0.033008829632308334,2.7164884358644485,0.9131850562989712,0.17614538583438843,0.06379195465706289,2.9088522754609585,1.8722229041159153
8192,8192,0.0954102510586381,0.04473054414847866,2.745648428797722,0.7104495633393526,0.03902752106660046,0.06430781120434403,0.848675362765789,0.35413555754348636
9216,9216,0.08067503775237128,0.08442205749452114,2.822599098086357,0.6642783042043447,0.029159134690416977,0.1314651551656425,0.8117750436067581,0.6376192225143313
10240,10240,0.1047617623116821,0.0904124672524631,2.7161290124058723,0.84186134301126,0.1407711145002395,0.17165560531429946,1.3212776631116867,1.4712866879999638
11264,11264,0.1176084412727505,0.04403921135235578,2.708440013229847,0.9133610464632511,0.0980581259354949,0.058068613754585385,1.4350124895572662,1.094026107341051
12288,12288,0.07511885219719261,0.03941755380947143,2.6683663576841354,0.5614086221903563,0.04832638878724538,0.06356735742883757,1.0710659138858318,0.4396434398368001
13312,13312,0.047150788333965465,0.0230758961988613,2.6388609632849693,0.5702305175364017,0.0654836662724847,0.03374621405964717,1.276675470173359,0.4312869533896446
14336,14336,0.04375592683209106,0.05095421790610999,2.576717332005501,0.6952613480389118,0.0073906403267756104,0.09528117440640926,1.2603258453309536,0.26487269811332226
15360,15360,0.12054634373635054,0.08422359684482217,2.5303135737776756,0.9333208706229925,0.0642661077727098,0.13832756178453565,1.3801674395799637,0.8966612759977579
16384,16384,0.07934103562729433,0.046990902977995574,2.5223697796463966,0.9231236726045609,0.06636742822593078,0.10865244711749256,1.1278421394526958,0.6950280666351318
17408,17408,0.08381358761107549,0.036480778420809656,2.4406609311699867,1.034547669813037,-0.0012758340162690729,0.061066422204021364,1.1647867280989885,0.4008727949112654
18432,18432,0.10112358001060784,0.04666316945804283,2.5220902115106583,1.0044728312641382,0.10671517555601895,0.08511543332133442,1.5338190980255604,0.9822545908391476
19456,19456,0.10231148032471538,0.08635114366188645,2.435569152235985,0.8806283921003342,0.10791335976682603,0.1442520641721785,1.7036357372999191,1.5343718454241753
20480,20480,0.10080626211129129,0.1027451572008431,2.515316426753998,0.8494203928858042,0.14697404694743454,0.17790609854273498,1.5638191066682339,1.8706687502563
21504,21504,0.09552375774364918,0.08240223885513842,2.4365143924951553,0.7633027397096157,0.06521674797113519,0.1997143174521625,1.2279206402599812,0.9968949034810066
22528,22528,0.10108634259086102,0.04112746362807229,2.3434729278087616,0.8090670090168715,0.06122352971578948,0.09742861206177622,1.135225884616375,0.5406856369227171
23552,23552,0.08438095427118242,0.05809799791313708,2.4277842044830322,0.8864727169275284,0.05629405999206938,0.13696256023831666,1.1452469751238823,0.6204633489251137
24576,24576,0.08741705236025155,0.08291917759925127,2.299020640552044,0.7915094885975122,0.07819737069075927,0.18076163274236023,1.3752449005842209,1.5093338191509247
25600,25600,0.11335442098788917,0.08614303939975798,2.536887265741825,0.941602323204279,0.09301243093796074,0.17366812704131007,1.3676481172442436,1.2951235063374043
26624,26624,0.0783720886829542,0.06673939002212137,2.281288228929043,0.7440271396189928,0.17764364276081324,0.13255641050636768,1.5503399521112442,2.226774550974369
27648,27648,0.08814311434980482,0.04757138853892684,2.4322599619627,0.830145413056016,0.1425469567766413,0.0839296926278621,1.5374194271862507,2.103861592710018
28672,28672,0.06910917212371714,0.09035436110571027,2.3316941261291504,0.7527961134910583,0.07008834392763674,0.1820126543752849,1.4291370138525963,1.4279232434928417
29696,29696,0.07998678094008937,0.06953548628371209,2.3021882250905037,0.7745908088982105,0.12287861341610551,0.16937739891000092,1.761179905384779,1.3440165519714355
30720,30720,0.10483959456905723,0.10375876165926456,2.3602551594376564,0.8381711877882481,0.08685832767514512,0.19222166808322072,1.454810332506895,1.2117327041924
31744,31744,0.07909335650037974,0.08864241372793913,2.3387732207775116,0.8181180711835623,0.09548040729714558,0.15044741821475327,1.3121135532855988,1.577202033251524
32768,32768,0.10557407839223742,0.06917496782261878,2.289953589439392,0.7580423764884472,0.05713331561128143,0.13934185588732362,0.5642453161999583,1.140585109591484
33792,33792,0.09062173613347113,0.10011616116389632,2.39354594796896,0.8580138087272644,0.10761308844666928,0.19241975666955113,0.9622177854180336,2.002845123410225
34816,34816,0.07862784032477066,0.08019171212799847,2.1697756722569466,0.7185351755470037,0.08278722407703754,0.14404596714302897,1.1998866014182568,1.5183270163834095
35840,35840,0.09506791154854,0.10256551974453032,2.3042107000947,0.7557567749172449,0.06050736291217618,0.14081183285452425,1.0775797702372074,1.1880291271954775
36864,36864,0.07057353178970516,0.09980471851304173,2.2482202351093292,0.6799400001764297,0.18783220229670405,0.1841512625105679,1.5369517132639885,2.0323942489922047
37888,37888,0.08384733833372593,0.12350656115449965,2.4240129962563515,0.8478807937353849,0.1644409685395658,0.2470351792871952,1.5888411737978458,1.8572002947330475
38912,38912,0.11087892833165824,0.08994487556628883,2.335218258202076,0.7932577934116125,0.02787953201914206,0.18153253011405468,0.8201902071014047,1.5629717744886875
39936,39936,0.08070893539115787,0.06907757883891463,2.4286866560578346,0.7367693521082401,0.1624376210384071,0.14789141132496297,0.7527744621038437,2.754599243402481
40960,40960,0.08439486112911254,0.09396297880448401,2.2855849862098694,0.7970500942319632,0.11823733570054173,0.19381594471633434,1.5949472449719906,1.3840534314513206
41984,41984,0.09739462716970593,0.06468265072908252,2.235706612467766,0.7653949148952961,0.05765150493243709,0.16333992802537978,1.2500842399895191,1.3062249459326267
43008,43008,0.08033771585905924,0.09398353798314929,2.2648063004016876,0.7861687671393156,0.11281760496785864,0.27150228852406144,1.4316457509994507,2.079203762114048
44032,44032,0.09040169912623242,0.10044753877446055,2.229810409247875,0.8916441462934017,0.054545558348763734,0.20170764671638608,1.2221440486609936,1.4562141299247742
45056,45056,0.07118324399925768,0.06931666808668524,2.3196636214852333,0.8749353680759668,0.03735375465475954,0.11328094406053424,0.9662736803293228,1.3210816383361816
46080,46080,0.08152907129260711,0.10028198827058077,2.1216254085302353,0.7489944510161877,0.14540872466750443,0.16777492011897266,1.7865906823426485,1.6810803078114986
47104,47104,0.0877114461036399,0.10663874540477991,2.1496049612760544,0.9034836497157812,0.08004034127225168,0.20605327235534787,1.2300930470228195,1.0571135766804218
48128,48128,0.05305143229634268,0.05043398984707892,2.113294094800949,0.6410967633128166,0.07994834965211339,0.10990269435569644,1.2809095568954945,1.0111833810806274
49152,49152,0.0735046579502523,0.052404107176698744,2.2219316586852074,0.8314122334122658,0.08141022123163566,0.16242228727787733,1.3376554250717163,1.2195305675268173
50176,50176,0.06853926234180108,0.07883988623507321,2.1906957253813744,0.7608684562146664,0.0976051787729375,0.22410793555900455,1.5703136809170246,1.3609787225723267
51200,51200,0.06596061470918357,0.052980850683525205,2.0578020811080933,0.7238785549998283,0.005236937548033893,0.15340482536703348,1.1031229235231876,0.7918090634047985
52224,52224,0.0600652247085236,0.058585401508025825,2.002415120601654,0.709109727293253,0.08173538898699917,0.1285932892933488,1.5703713223338127,0.8356462121009827
53248,53248,0.09417492641659919,0.10609576106071472,2.114509403705597,0.7845476288348436,0.12552766827866435,0.2130528138950467,1.1198520120233297,1.6175656653940678
54272,54272,0.07209186378167942,0.06726187991444021,1.9393600188195705,0.6999676041305065,0.09201783721800894,0.14721517194993794,1.260415930300951,1.3630371615290642
55296,55296,0.0980341924005188,0.058724177186377347,1.9709558077156544,0.8504831083118916,0.012722318730084226,0.11212015454657376,1.2952863574028015,1.0017109867185354
