step,agv_actor_loss,agv_value_loss,agv_entropy,agv_approx_kl,pick_actor_loss,pick_value_loss,pick_entropy,pick_approx_kl
1024,0.16897235275246203,0.04779553972184658,4.438024930655956,1.5098065957427025,0.20873570768162608,0.020576834649546072,4.246302492916584,1.8492357470095158
2048,0.06245701246371027,0.02175063343020156,3.3044037893414497,0.5368144204840064,0.07392674990114756,0.01269317269907333,2.9985745176672935,0.593662447296083
3072,0.01455441294820048,0.011769937147619203,2.7897623479366302,0.22994379978626966,0.03126933873863891,0.00857395502680447,2.0814220532774925,0.29678624868392944
4096,-0.0017608954512979835,0.007505645815399475,2.725080318748951,0.1799939484335482,0.01248649570334237,0.004896547005046159,1.9246805496513844,0.23739591659978032
5120,0.06337040408106986,0.005892540080822073,2.7133133485913277,0.31925689429044724,0.0066332581045571715,0.003119189408607781,1.7603098005056381,0.21256610052660108
6144,0.07217329429113306,0.0013266497226140928,2.5837363079190254,0.6048232959583402,0.0023183602024801075,0.0009103175007112441,1.5462043844163418,0.21511738281697035
7168,0.002559872198617086,0.0004047262855237932,2.288575127720833,0.18853490985929966,-0.002635237615322694,0.0005129557571308396,1.42350435256958,0.19018831383436918
8192,-0.0011277847224846482,0.0003530143872012559,2.390304923057556,0.1762445974163711,-0.005225309025263414,0.000315679331379215,1.3832456097006798,0.1483889319933951
9216,-0.0017714721034280956,0.0001695045352789748,2.43247053027153,0.17226350028067827,-0.0036136461567366496,0.00025037575255737465,1.313264437019825,0.14472472807392478
10240,0.023083581356331706,0.005488714356033597,2.266710989177227,0.2238326990045607,-0.002543463633628562,0.0030399401093745837,1.2480666488409042,0.13607770996168256
11264,0.008636166341602802,0.0022470872609119397,1.96793944388628,0.2405775091610849,0.003306188969872892,0.0006547782713823835,1.3729808554053307,0.17803349811583757
12288,0.0022188566508702934,0.004222416770062409,1.8127265274524689,0.20370682049542665,-0.002762633201200515,0.0029330954421311617,1.581561055034399,0.21232831431552768
13312,0.008094405551673844,0.0031668850642745383,1.769671991467476,0.2219564924016595,0.0012825204757973552,0.0022190087074704934,1.3094176799058914,0.1791363856755197
14336,0.008530238512321375,0.0012666350266954396,1.814766962081194,0.21069408114999533,-0.013232574536232278,0.000631749002423021,1.0658304430544376,0.14018633891828358
15360,0.000471327017294243,0.006037389870471088,1.6805561855435371,0.2056673178449273,-0.04874361370457336,0.007836088225303683,1.4286541640758514,0.22728894231840968
16384,-0.0014757591707166284,0.0012584286614583107,1.6315727047622204,0.15886319149285555,-0.003842319521936588,0.00925945614289958,0.6609111055731773,0.06942642026115209
17408,-0.000855491787660867,0.005553422684897669,1.5644957795739174,0.17598668159916997,-0.018615413457155228,0.004714688402600586,1.1756927594542503,0.15966136753559113
18432,-0.003490005707135424,0.002234958392364206,1.552737444639206,0.18066475121304393,-0.01412624929798767,0.0020749349423567764,0.9911226313561201,0.12216218444518745
