step,agv_actor_loss,agv_value_loss,agv_entropy,agv_approx_kl,pick_actor_loss,pick_value_loss,pick_entropy,pick_approx_kl
1024,0.17579559469595551,0.5798616511747241,4.525964647531509,1.581997524946928,0.14709322806447744,4.289107428630814,4.405755005776882,1.722361247986555
2048,0.13019515568157658,0.6319966664887033,3.87644761800766,0.9006221331655979,0.046608489006757736,5.982698492705822,3.5465038120746613,0.564941730350256
3072,0.055099562188843265,0.8263325958687346,3.1750480979681015,0.4758772514760494,0.00780048334854655,4.804958522319794,3.2221615985035896,0.3047732012346387
4096,0.035175872122636065,0.4225879929290386,2.929673343896866,0.380660867318511,0.0026018101489171386,4.111183349043131,3.09188175201416,0.2505522477440536
5120,0.037539890268817544,0.45964203448966146,2.8055966272950172,0.4018851574510336,0.01312444856739603,3.6531607918441296,2.991500787436962,0.39705669693648815
6144,0.05081322892510798,0.24395467768772505,2.4538324251770973,0.3607126949355006,0.061346863702056,2.65917937271297,3.0508382990956306,1.3177168518304825
7168,0.0191169821555377,0.11979584904474905,2.239842988550663,0.30513839423656464,0.04608334616932552,2.0205049850046635,3.1102896332740784,0.9973624460399151
8192,0.008818521055218298,0.09226608691642468,2.0379952304065228,0.2408391390927136,0.022105411524535157,1.4757936531677842,2.6211989745497704,0.49030168261379004
9216,-0.0022361552910297178,0.0566357972456899,1.8679165728390217,0.20660584280267358,0.012792434717994183,1.0326250458601862,2.298051342368126,0.369969692081213
10240,-0.002365568929235451,0.3336584667558782,1.685545489192009,0.19164283107966185,0.022797493969846983,1.8624153826385736,2.3210358694195747,0.5665534855797887
11264,-0.007167647039750591,0.02637460534242564,1.392960336059332,0.16156256385147572,0.04581191089528147,0.49286588006361853,2.8364174365997314,1.0105854645371437
12288,-0.001251778463483788,0.01480579413328087,1.534320492297411,0.1742116273380816,0.008073326185694896,0.25577942979725776,2.150311429053545,0.43188682571053505
13312,-0.005099300149595365,0.00652388127764425,1.5563998334109783,0.18416381208226085,0.0093347284491756,0.25429895364504773,2.201261203736067,0.3163580261170864
14336,-0.004230085920426063,0.0038004973848728696,1.7409543730318546,0.22334841918200254,0.0008549795020371675,0.1080190915708954,1.815284177660942,0.21968806255608797
15360,4.8175512347370386e-05,0.3499699423555285,1.870658341795206,0.24349672300741076,-0.005737949919421226,2.198018522001803,1.3498709201812744,0.16660546930506825
16384,-0.019936581418733113,0.0019153220555381267,1.4488022401928902,0.16508037876337767,-0.00563254693406634,0.09358834021259099,1.1466522943228483,0.14471955713815987
17408,-0.005733987840358168,0.0032089048909256235,1.4721313938498497,0.16642903489992023,-0.004166326252743602,0.043221812669798965,1.3060443215072155,0.18435231829062104
18432,-0.010610155703034252,0.005829534464282915,1.5782829113304615,0.15961618907749653,0.005448983851238154,0.03491368220966251,2.320655509829521,0.5551221454516053
19456,-0.012897309730760753,0.0013626454765471863,1.6040665581822395,0.16498533729463816,0.014092877565417439,0.02141651261581501,1.8093282487243414,0.37343513080850244
20480,-0.00819758258148795,0.3748239141423255,1.406018439680338,0.15894801123067737,-0.006350490701152012,2.4454850521869957,1.0888556838035583,0.13913839496672153
21504,-0.023134022849262692,0.003691817993967561,1.1719480566680431,0.13545736065134406,-0.005582673999015242,0.01180772304724087,1.2245409991592169,0.1689177849330008
22528,-0.001189872797112912,0.0008026083814911544,1.572487037628889,0.17969701904803514,-0.0012140899780206382,0.0062534787257391145,2.3479540944099426,0.6034173280932009
23552,-0.002988942200317979,0.0007651911391803878,0.941793417558074,0.07970391248818487,-0.0037874687841394916,0.004261218468627703,3.338241755962372,1.5740470103919506
24576,-0.030759530593059026,0.00019604613316914765,1.5256324224174023,0.15610215347260237,-0.007831791241187602,0.002830753409398312,3.4240807518363,2.1087392047047615
25600,0.0018525046762079,0.3803862968052272,1.183210339397192,0.14031136548146605,0.0655398822564166,2.5749289710074663,3.4639772921800613,2.491985324770212
26624,-0.002231114951428026,0.0019562901034078095,1.5133290253579617,0.20142191601917148,-0.009331604465842247,0.002878419170883717,3.2266142070293427,1.2219690568745136
27648,-0.003032810149306897,0.0015092443754838314,2.01639261841774,0.21103399712592363,-0.011848164140246809,0.004159048847213853,3.145251117646694,1.4501621015369892
28672,-0.014399459512787871,0.000288979809738521,2.105033189058304,0.1896952372044325,0.04494126056670211,0.0008063326405647331,1.898784914985299,0.9664253816008568
29696,-0.01936610273696715,0.00023316673105000518,2.0409028455615044,0.17388039827346802,-0.005534679658012465,0.0005334313635785293,1.1348759718239307,0.20559919672086835
30720,-0.003907429170794785,0.38379697600612417,1.5758854746818542,0.18719176668673754,-0.00551458535483107,2.6569367265328765,0.9655986279249191,0.15605244995094836
31744,0.003453555123996921,0.0001922321289384854,1.1858481355011463,0.13175877183675766,-0.002145541599020362,0.0028609878349925566,0.6478815339505672,0.07418797281570733
32768,-0.009673099862993695,0.0001221047712078871,1.4967321828007698,0.15985424676910043,-0.023311291268328205,0.000704764245710976,1.024595022201538,0.13783527014311403
33792,-0.01313818282505963,0.0015319343810915598,2.140040870755911,0.3546107732690871,0.004028001938422676,6.0639674870799354e-05,0.5166634656488895,0.06615998316556215
34816,-0.020842737241764553,0.0013908532109780936,2.5777939334511757,0.7059664446860552,0.0032670428045094013,3.753719905574826e-05,0.8046885468065739,0.08333480695728213
35840,-0.00891625000804197,0.3864303777227178,0.874349994584918,0.15823576925322413,0.0029201359720900655,2.6657945192418993,1.0341516621410847,0.1347425770945847
36864,-0.012349448952591047,0.00014120765376901545,1.0636501908302307,0.135214623529464,0.0010820060269907117,0.00033694668638872827,1.1830466948449612,0.15531591745093465
37888,-0.008301860332721844,0.0006324203943677276,2.165488474071026,0.4239109908230603,-0.008018549822736531,0.00016584351803317077,1.225282959640026,0.15174006298184395
38912,-0.004707245658210013,0.0011693462756738882,2.87855963408947,0.7291817339137197,-0.004609069786965847,0.0001130956543136108,1.2778696902096272,0.1601513847708702
39936,0.00448839039017912,0.0017391485289408593,2.245988607406616,0.8273903094232082,-0.0015889145724941045,0.0011299892939860001,1.4923109151422977,0.19904236355796456
40960,0.0014992472133599222,0.3919970798888244,1.3915420398116112,0.2560464241541922,-0.011754705483326688,2.6765833371318877,0.9668319243937731,0.12912182067520916
41984,-0.028576644937857054,0.0009066080779120966,1.0071735810488462,0.14091051556169987,-0.00031676255457568914,0.0002513968331641081,0.5818973127752542,0.0530536879086867
43008,-0.024259580022771843,0.0026779308936966117,1.3033929653465748,0.22560491831973195,0.004191061423625797,0.0012788658775662043,1.3369731213897467,0.17940959706902504
44032,-0.00757182203233242,0.0008732511805646936,2.033156592398882,0.4092806586995721,-0.006911693897563964,0.0012538632740870526,2.5617063120007515,0.5815745256841183
45056,0.007577762175060343,0.3858428451931104,1.959174133837223,0.463651224039495,0.02274435490835458,2.639574685599655,1.8248271867632866,0.3575007813051343
46080,-0.02690913248807192,0.002812938477291027,1.0896812807768583,0.17778928973712027,-0.03602592658717185,0.007946020450617652,1.13245202973485,0.1497809523716569
47104,-0.021741845906944945,0.0008400146834901534,1.1612412575632334,0.21577967703342438,-0.03331928700208664,0.0007740805249341065,1.2290161736309528,0.1776215573772788
48128,-0.01479113515233621,0.001786344726497191,1.7098214700818062,0.38476939406245947,-0.016333364605088718,0.0022936233781365445,2.0345294773578644,0.4108961755409837
49152,-0.01590003416640684,0.0013913280563428998,1.9172927513718605,0.4716524826362729,-0.04855387608404271,0.0004159459076618077,1.8750894367694855,0.45676965452730656
