step,agv_actor_loss,agv_value_loss,agv_entropy,agv_approx_kl,pick_actor_loss,pick_value_loss,pick_entropy,pick_approx_kl
1024,0.1839517424814403,0.08702352235559374,4.468204170465469,1.572577826678753,0.23559350310824811,0.061981892184121534,4.436923116445541,2.0246808528900146
2048,0.09390919643919915,0.03627231577411294,3.4187653809785843,0.6949483137577772,0.0935037424787879,0.013775737374089658,2.9596288576722145,0.7388613019138575
3072,0.07997963938396424,0.031520224059931934,2.855969913303852,0.6170056201517582,0.018924091651570052,0.008762452838709578,1.8316182009875774,0.2586867483332753
4096,0.07031407079193741,0.015676121140131727,2.686741903424263,0.48454004991799593,0.006159938435303047,0.0027292249651509337,1.5583260506391525,0.18404919188469648
5120,0.05026388097030576,0.010570326834567823,2.610660098493099,0.40288440603762865,0.0007966520497575402,0.0041027406841749325,1.500406127423048,0.18021794548258185
6144,0.02411764113639947,0.009259469254175201,2.3749509677290916,0.3550820518285036,0.0026632994413375854,0.0038590978292631917,1.4203707054257393,0.2006497923284769
7168,0.009485314207267947,0.006362022708344739,2.1628996804356575,0.27088900189846754,0.002100603305734694,0.005230719922110438,1.403063241392374,0.18879500683397055
8192,0.008120273836539127,0.005459853920910973,1.9306167960166931,0.22715831687673926,0.0014039690140634775,0.0016137083312059985,1.3761201798915863,0.1754662054590881
9216,0.004056764766573906,0.0074329530907562,1.922971174120903,0.16982346074655652,0.0034302259446121752,0.0030306909702630946,1.4166570641100407,0.18843115447089076
10240,0.004248136261594482,0.007354182409471832,1.8784712329506874,0.19229271728545427,-0.006984347099205479,0.001881518235677504,1.3662764243781567,0.17951033590361476
11264,0.006622089902521111,0.0030870843620505184,1.6630583480000496,0.1948967487551272,0.0003321440890431404,0.0005375586820264289,1.3372594602406025,0.17319914791733027
12288,0.004456358205061406,0.0011295504973531934,1.660951167345047,0.16220076801255345,0.0025869612290989608,0.0002303408351735925,1.4179490394890308,0.18490046821534634
13312,0.0016537699120817706,0.0007338801269725082,1.5917249023914337,0.15754004381597042,-0.002078198187518865,0.0001732735948962727,1.4128652140498161,0.17370701348409057
14336,0.0019411918183322996,0.0005633472128465655,1.5390101112425327,0.14046540949493647,-0.001055635220836848,9.823265719433039e-05,1.577006097882986,0.18619477190077305
15360,-0.002748163853539154,0.0015291129311663099,1.4695939272642136,0.15969355450943112,-0.0005283223581500351,0.0021814788115079864,1.542692769318819,0.20024371473118663
16384,-0.005515042721526697,0.0024897463681554655,1.583150714635849,0.1629614655394107,7.711304351687431e-05,0.0028085073026886676,1.3968508169054985,0.17404944263398647
17408,0.003322371412650682,0.0007253118346852716,1.5505481213331223,0.1683528849389404,0.00543213238415774,0.0004077875823895738,1.377424981445074,0.1618518610484898
18432,-0.0004689251072704792,0.002903871485614218,1.7209652550518513,0.17915647896006703,-0.0010058806947199628,0.00271205976150668,1.59151915833354,0.197060267906636
19456,-0.007512925571063533,0.0027029948505514767,1.6906053498387337,0.18270042212679982,-0.005619599542114884,0.0023552867878606776,1.6250170730054379,0.21235032193362713
20480,-0.0004623656132025644,0.006646081150393002,1.8314466774463654,0.2200904143974185,0.00012971798423677683,0.005057481615949655,1.474113393574953,0.18510513380169868
21504,-0.004011973607703112,0.003690407902467996,1.8089564554393291,0.18513713218271732,-0.003204343462130055,0.0028154930114396848,1.3779566586017609,0.18037908663973212
