step,agv_actor_loss,agv_value_loss,agv_entropy,agv_approx_kl,pick_actor_loss,pick_value_loss,pick_entropy,pick_approx_kl,agv_grad_norm,pick_grad_norm
1024,0.1526101620402187,0.08038866508286446,4.521911442279816,1.6004294119775295,0.210936893010512,0.05926000530598685,4.487339690327644,1.7389232274144888,1.1474691415205598,1.1919221472926438
2048,0.11231390456669033,0.06960534153040498,3.9202825874090195,0.9393780454993248,0.13355112890712917,0.03004023223184049,3.8090812116861343,1.290590588003397,0.562456869520247,0.35380753269419074
3072,0.08626306790392846,0.08079635712783784,3.506212905049324,0.7039547674357891,0.10647327080368996,0.020072444720426574,3.5458973199129105,0.9223329611122608,0.5000678459182382,0.38222204335033894
4096,0.06077218276914209,0.0700251687085256,3.31822906434536,0.5789848808199167,0.05555312868091278,0.023050695803249255,3.0303086563944817,0.6201533861458302,0.655946615152061,0.4124681996181607
5120,0.07373769825790077,0.07172189140692353,3.2450185492634773,0.5849859872832894,0.030988716578576714,0.029442275321343914,2.3924257904291153,0.39335174206644297,0.5762689281255007,0.4758141990751028
6144,0.05224761385761667,0.09251365286763757,2.9932380691170692,0.46391923632472754,0.04217646906909067,0.028914018475916237,2.5213434398174286,0.48761037550866604,0.5760906962677836,0.3945644898340106
7168,0.052405359310796484,0.0383502549957484,2.766644410789013,0.4324148129671812,0.028946950216777623,0.008158699034538586,2.6505542285740376,0.5978485997766256,0.5463083782233298,0.28641411289572716
8192,0.032808796560857445,0.053144897567108274,2.8653729781508446,0.43791632540524006,0.034804491820978,0.014950874625355937,2.640866704285145,0.5158961433917284,0.560526299290359,0.33368431916460395
9216,0.03589814173756167,0.09798992320429534,2.817320942878723,0.42162805888801813,0.04777821962488815,0.030799284460954368,2.7981193214654922,0.6543316338211298,0.5233496641740203,0.3844571029767394
10240,0.029120580526068807,0.19737002812325954,2.6865891441702843,0.3798357145860791,0.043287147796945646,0.025575096922693774,2.495843954384327,0.4687694748863578,0.6290224157273769,0.3928810846991837
11264,0.03727379112388007,0.21497674332931638,2.7343599274754524,0.40685921628028154,0.03411630378104746,0.022548218694282696,2.623644821345806,0.5020741755142808,0.6934933941811323,0.3313816483132541
12288,0.03646873886464164,0.12532828166149557,2.649993784725666,0.3665565326809883,0.040996594063472,0.023338368453551084,2.9128197208046913,0.6253198739141226,0.5550193600356579,0.4304771344177425
13312,0.019494261650834233,0.1498866903129965,2.446665905416012,0.3164276275783777,0.02593827442615293,0.012652724937652238,2.765821821987629,0.6132746357470751,0.7477790275588632,0.42065024748444557
14336,0.016568396124057472,0.06598936300724745,2.3887200355529785,0.3166548339650035,0.016668158597894944,0.01420615216193255,2.3447706811130047,0.5855787191540003,0.484642521943897,0.39913265174254775
15360,0.013845923058397602,0.08311181317549199,2.473167732357979,0.3120198640972376,0.021196748275542632,0.03864607569994405,2.850403018295765,0.9094569161534309,0.39386595832183957,0.36520096007734537
16384,0.023439197306288406,0.12953812023624778,2.470782570540905,0.32728864066302776,0.056481799751054496,0.022095946711488068,2.979212738573551,0.9938712064176798,0.68813865352422,0.3983976594172418
